AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Birgit Schmidt,open science; world wide web; computer science,2016,NA,NA,NA,OpenAIRE eInfrastructure for Open Science
Kelly Kaliana dos Santos; Juvenia Bezerra Fontenele; Orlandira Leite de Araújo; Paula Maria Pereira Freire; Marina Mendes Araújo; Francisco Felix,open data; medicine; open science; clinical research; medical education; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1113426.1,Open science: open clinical research notebook on neuro-oncology
Freya Van den Boom; Marie-Christine Janssens; Griet Verhenneman; Sara Hugelier,business; open science; environmental resource management; intellectual property; data protection act 1998,2015,NA,NA,NA,Legal and IPR Management Framework for an Open Science Platform Services
Karin Machluf; Jessica Salvatore; William E. Davis; Scott J. Peters; Helen C Harton; Leigh Ann Vaughn; Erin Miller; Courtney K. Soderberg; P. Douglas Sellers; William J. Chopik,psychology; pedagogy; curriculum; open science,2017,NA,NA,NA,Integrating Open Science in the Undergraduate Psychology Curriculum
Paula Storm,the internet; library science; applied science; scholarly communication; environmental science; science education; outline of social science; open science; citizen science; science communication,2012,NA,NA,NA,"Research Guides: Open Science, Citizen Science and Science 2.0: Open Journals"
Mohammad Tarek Mansour Ahmad,open data; anesthesiology; medicine; open science; alternative medicine; computational biology,2017,NA,F1000Research,10.7490/f1000research.1113742.1,Novel potent inhibitors for CIP2A with mutational classification method
Sarah Venis; Kim West,medical education; open science; alternative medicine; open data; medicine; anesthesiology,2017,NA,F1000Research,10.7490/f1000research.1114255.1,Does MSF research have impact? Analysis of first round of data collected using ReMIT
David C. Norris,anesthesiology; open science; medicine; open data; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1114132.1,"What your obsolete dose-finding study r eally costs: money, innovation and lives"
Katharina Rieck; Ina Matt,engineering; scholarly communication; open research; open educational resources; open science; open data; library science,2016,NA,NA,NA,"3. Informationsveranstaltung des Open Access Network Austria (OANA) (Wien, 1. Juni 2016)"
Krzysztof J. Gorgolewski; Oscar Esteban; Russell A. Poldrack,medicine; biological engineering; open data; open science; alternative medicine; anesthesiology,2017,NA,F1000Research,10.7490/f1000research.1114419.1,MRIQC: automatic prediction of quality and visual reporting of MRI scans
Lorena A. Barba,news media; world wide web; conversation; open data; interrupt; computer science; code review; incentive; knowledge management; credibility; open science,2017,NA,NA,10.6084/m9.figshare.5431807.v1,The Why and How of Reproducible Computational Research
Markus Putnings; Beate Rusch,workflow; open science; engineering; library science,2016,NA,NA,10.5282/o-bib/2016H4S110-119,DeepGreen - Entwicklung eines rechtssicheren Workflows zur effizienten Umsetzung der Open-Access-Komponente in den Allianz-Lizenzen für die Wissenschaft
Joachim Schöpfel,emerging markets; intellectual property; international community; economic growth; open access journal; publishing; open science; political science; grey literature; higher education,2015,NA,NA,NA,Introduction: Open Access to Scientific Information in Emerging Countries
Jesper Bristulf; Carola Tilgmann; Yvonne Hultman Özek; Mikael Graffner,open science; visualization; management science; trend analysis; information overload; medicine; text mining; competence; open data; social media; alternative medicine,2014,NA,F1000Research,10.7490/f1000research.1096560.1,The state of the research
Krishna Ravi Srinivas,advance market commitments; public domain; public health; open science; engineering; public good; incentive; public administration; socioeconomics; subsidy; public international law,2010,NA,NA,10.1017/CBO9780511750786.013,Incentives for Global Public Health: Open Source drug discovery: a revolutionary paradigm or a Utopian model?
Data Scientific,open science; library science; psychology,2016,NA,NA,10.6084/m9.figshare.4212993,#scidata16 -- Jenny Molloy -- Data and open science as an early career researcher
Kaja Scheliga,multimedia; world wide web; internet research; open science; digital scholarship; computer science; internet studies,2014,NA,NA,10.5281/zenodo.12340,Open Science Interview with Christobal Cobo
Oscar Pellicer,open science; computer science; applied mathematics,2017,NA,NA,NA,Assignment 7.1 Open Science
Joel T. Dudley; Khader Shameer,open data; medicine; precision medicine; data science; open science; big data,2016,NA,F1000Research,10.7490/f1000research.1113453.1,"Big data, predictive modeling and data science in precision medicine"
Erin C. McKiernan,erin; information science; open access week; media studies; panel discussion; associate professor; assistant professor; library science; open data; psychology; open science,2014,NA,NA,10.6084/m9.figshare.1053008.v1,Culture change in academia: Making sharing the new norm
Matthew Todd,project commissioning; open science; engineering management; publishing; the internet,2010,NA,Chemistry in Australia,NA,Q and A: Open Science
R Barbera,open data; open education; open educational resources; e research; open science; library science; engineering,2017,NA,NA,10.15169/sci-gaia:1509524997.94,Conjugating Open Science & Open Education: The Sci-GaIA e-Research Hackfest model
Scott T. Walters; David C. Atkins; Eun Young Mun,motivational interviewing; social psychology; systematic review; clinical trial; open science; randomized controlled trial; psychology; psychiatry; open access journal; psychological intervention; meta analysis,2015,NA,Psychology of Addictive Behaviors,10.1037/adb0000100,Is Motivational Interviewing Effective at Reducing Alcohol Misuse in Young Adults?: A Critical Review of Foxcroft et al. (2014)
Wainer Lusoli,library science; open science; cloud computing; data as a service; summit; geography,2017,NA,NA,10.5281/zenodo.1035828,Rdc National Data Services Summit 2017: The European Open Science Cloud State Of Play.
Deepika Mehrotra,health care; neglect; drug; rivalry; economics; economic growth; open science; spite,2016,NA,IRA-International Journal of Management & Social Sciences,NA,How can open science help healthcare and pharmaceutical sector
David Yokum,social science; open science; social science education; government,2016,NA,APS observer,NA,"Psychology, Open Science, and Government: The Opportunity"
Jake VanderPlas,python; applied mathematics; openness to experience; engineering; open science; simulation,2016,NA,NA,10.5281/zenodo.49577,In Defense of Extreme Openness
Marek Deja,self publishing; open science; self archiving; computer science; world wide web,2013,NA,NA,NA,Samoarchiwizacja : problem z identyfikacją zjawiska
N. vd Woert; M. Ouwehand; R. Schuwer,open education; open science; art; performance art,2017,NA,NA,NA,Het verbinden van verschillende vormen van open: op zoek naar een sterkere waardepropositie
Kate Patterson,alternative medicine; anesthesiology; medicine; open science; open data; computational biology,2016,NA,F1000Research,10.7490/f1000research.1112501.1,Research at the Interface of art and science
Tom Mallinson,medicine; professional learning community; alternative medicine; open science; pedagogy,2013,NA,F1000Research,10.7490/f1000research.1092849.1,Rushing to teach inter-professional learning: the dangers of starting inter-professional learning too soon!
Xenia van Edig,world wide web; data publishing; publishing; open science; computer science,2017,NA,Japan Geoscience Union,NA,More than 15 years of interactive open-access publishing in the geosciences
Henry Rzepa,engineering physics; history; art history; chemistry; open science,2017,NA,NA,NA,Conference report: OPEN SCIENCE AND THE CHEMISTRY LAB OF THE FUTURE
Sheila Corrall; Stephen Pinfield,typology; knowledge management; openness to experience; political science; salient; scholarly communication; open science; framing; management science; open learning; higher education,2014,NA,NA,10.9776/14085,Coherence of “open” initiatives in higher education and research: Framing a policy agenda
Yasuto Furukawa,biodiversity; environmental resource management; political science; open science,2016,NA,NA,NA,Current situation and challenges of open science in biodiversity information fields
Andres Guadamuz,software engineering; developing country; open science; software; systems engineering; computer science,2010,NA,NA,NA,"Technology transfer, open licensing and developing countries : open source software and open science as tools for development"
Vitek Tracz,publishing; scientific method; alternative medicine; management; open science; medicine; pillar; open data; text mining,2015,NA,F1000Research,10.12688/f1000research.6488.1,The five deadly sins of science publishing
Antti Poikola,computer science; open data; open knowledge; open science; knowledge management,2013,NA,NA,NA,Open knowledge in science and elsewhere
Stefano Costa; Giovanni Pesce,open format; documentation; open science; python; information system; computer science; public institution; software; cultural heritage; software engineering,2013,NA,NA,10.5334/bae,"Open Source, Free Software e Open Format nei processi di richerca archeologica. Atti del II workshop (Genova, 11 maggio 2007)"
Paul Korir; Pavel V. Baranov,alternative medicine; open science; anesthesiology; open data; computational biology; medicine,2015,NA,F1000Research,10.7490/f1000research.1110084.1,Comprehensive analysis of association between heterogeneity and translation of 5' leaders
Arko Olesk,political science; open science; library science; estonian,2017,NA,NA,NA,A Survey of Open Science Attitudes and Practices among Estonian Scientists
Nasolotsiry Enintsoa Raveloson; Naharisoa Giannie Rasamimanana; Jean Baptiste Randrianirina; Be Romi Ralihaja; Nivosoa Clara Randriamalala,medicine; open science; open data; emergency medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1112247.1,Pre-hospital care of national road traffic accident victims admitted to the hospital Pzaga Mahajanga Madagascar
Willighagen Egon,open science; engineering physics; engineering,2017,NA,NA,10.6084/m9.figshare.5065864.v1,Open Science: what's next?
Dorota Jedlikowska,open science; sociology of scientific knowledge; cultural globalization; sociology; knowledge management; globalization; management science,2015,NA,General and Professional Education,NA,MODELS OF UNIVERSITIES AND GLOBAL CULTURE BUILDING PROCESSES. TOWARDS EDUCATION AND SCIENCE BASED CHALLENGES
Ignasi Labastida i Juan,engineering; engineering management; open science; open research,2015,NA,NA,NA,Introduction to open research data
Melissa K. Benham,literacy; prison; open science; pedagogy; medicine; gerontology; environmental studies,2014,NA,F1000Research,10.7490/f1000research.1096654.1,"From utility to significance: exploring ecological connection, ethics and personal transformation through a gardening and environmental literacy program within San Quentin Prison"
Achintya Rao,sprint; computer science; open data; open science; simulation,2016,NA,CERN Bulletin,NA,Open Science & Open Data Global Sprint 2016 | 2–3 June 2016
Susan Sons; Craig Jackson; Bob Cowles,open science; systems engineering; computer science,2017,NA,NA,NA,Practical Cybersecurity for Open Science Projects: The Need for Cybersecurity in Science Projects (at any Scale) and First Steps (A CCoE Webinar Presentation)
Ulla Nygren; Kristiina Hormia-Poutanen,engineering; open science; engineering ethics; knowledge management; scholarship,2016,NA,NA,NA,"LIBER - Re-inventing the Library for the Future by Enabling Open Science, Leading in Changing Scholarship and Shaping Innovative Research"
Kehinde A. Ojifinni; Olurotimi O. Akinola; Oludoyinmola Ojifinni,open science; open data; alternative medicine; medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1112133.1,Injuries and mortalities at the extremes of age: similarities exist
Thomas Crouzier,engineering ethics; political science; sustainability science; social science; science policy; science communication; science education; science technology society and environment education; outline of social science; science technology and society; open science,2015,NA,NA,10.2777/67279,Science Ecosystem 2.0: how will change occur?
Sarah Marikos; Dirk Pfeiffer; Kaja Abbas; François Elvinger,public health; family medicine; alternative medicine; comparative education; one health; health policy; health care; health education; occupational health nursing; medicine; open science,2016,NA,F1000Research,10.7490/f1000research.1111681.1,"One Health: education, research and practice"
倉田 敬子,open science; e science; computer science; data science; cyberinfrastructure; data mining; data sharing,2013,NA,NA,10.18919/jkg.63.9_352,e-Scienceとは( e-Scienceとその周辺〜現状とこれから〜)
Alexander DeHaven; David Mellor,engineering physics; engineering; open science,2016,NA,NA,10.17605/OSF.IO/XEMZV,"COASPA 2016, Center for Open Science"
José Simão; Calmenelias Fleitas; Bruno Dantas; Alexandre P. Francisco; Cátia Vaz,web service; workflow management system; architecture; server; experimental data; data sharing; open science; computer science; a major; distributed computing,2017,NA,"arXiv: Distributed, Parallel, and Cluster Computing",NA,Beyond NGS data sharing and towards open science.
Hideki Hatanaka; Atsuko Miyazaki; Jun-ichi Onami; Toshihisa Takagi; Shigeru Yatsuzuka; Tomoe Nobusada,engineering management; alternative medicine; medicine; open data; open science,2016,NA,F1000Research,10.7490/f1000research.1111755.1,National Bioscience database center: the activity for integration and usage promotion of life science databases in Japan
Mikhail Navrotskiy; Dmitry Mouromtsev; Dmitry Pavlov; Nikolay Karmanovskiy; Irina Radchenko,linked data; engineering; open science; engineering management,2016,NA,NA,10.1007/978-3-319-49700-6_39,A Case Study of Open Science Concept: Linked Open Data in University
Brad Wolaver; José Antonio Dávila Paulín; John P. Sullivan; Gary P. Garrett; Sarah Howard; Laura E. Dugan; Jack Johnson; John Karges; Jean K. Krejca; James R. Reddell; Adam E. Cohen; Dean A. Hendrickson; Peter Sprouse; Danté B. Fenolio; Andrew Gluesenkamp; Francisco León; Antonio Hernández Espriú; Ryan P. Smith,prietella; conservation status; endangered species; medicine; open science; gerontology,2016,NA,F1000Research,10.7490/f1000research.1113512.1,"Discovery of the Mexican Blindcat, Prietella phreatophila , in the U.S., and an update on its rangewide conservation status"
Andres Montealegre,computer science; open science; applied mathematics,2016,NA,NA,NA,Assignment 7.1 Open Science
Gracian Chimwaza,open data; environmental protection; agriculture; open science; alternative medicine; medicine,2016,NA,F1000Research,10.7490/f1000research.1112433.1,Access to global research in agriculture to support national and regional research and academic programmes
Jaime Teixeira Da Silva,open science; engineering; software versioning; software engineering; preprint; artificial intelligence; amendment,2017,NA,NA,10.20944/preprints201708.0029.v1,"Evolving the Correction of the Literature: Manuscript Versioning, Error Amendment, and Retract and Replace"
Paul Scheerer,anesthesiology; open science; alternative medicine; open data; medicine,2015,NA,F1000Research,10.7490/f1000research.1110536.1,Oregon / Northern California Area Report (2014)
Sveinung Gundersen; Rodrigo Lopez; Kristoffer Rapacki; Inge Jonassen; Matúš Kalaš; Jon C. Ison; Steve Pettifer; László Kaján; Hervé Ménager; Christophe Blanchet,anesthesiology; alternative medicine; computational biology; open data; medicine; open science,2016,NA,F1000Research,10.7490/f1000research.1113048.1,"BioXSD | BioJSON | BioYAML – Towards unified formats for sequences, alignments, features, and annotations"
McKiernan Erin,engineering ethics; engineering; open science,2016,NA,NA,10.6084/m9.figshare.3503576.v3,Slides: How open science helps researchers succeed
Melissa A. Kenney; Rebecca J Aicher; Ainsley Lloyd; Julian Reyes; Omar Malik; Sarah Anderson; Anthony C. Janetos; Richard Pouyat; Derek Arndt,environmental resource management; medicine; alternative medicine; open science; citizen science,2015,NA,F1000Research,10.7490/f1000research.1097613.1,"Citizen science can support development of physical, natural, and societal indicators for the U.S. national climate indicator system"
Sarah Newman; Andrew D. Richardson; Rebecca Cheng; Sandra Henderson,citizen science; knowledge management; open science; medicine; open data; alternative medicine; neon,2015,NA,F1000Research,10.7490/f1000research.1097588.1,NEON citizen science: building a network through partnerships and collaboration
Chuan-Peng Hu,applied mathematics; open science; computer science,2016,NA,NA,NA,Assignment 7.1 Open Science
José-Rodolfo Hernández-Carrión; Javier Gómez-Ferri; Gregorio González-Alcaide; Francisco-Javier Hernández-San Miguel,open data; dissemination; publishing; engineering; knowledge management; open science; engineering management,2017,NA,F1000Research,10.7490/f1000research.1114955.1,Scientific collaboration: new challenges for university libraries
William Chow; Kerstin Howe,computational biology; open science; web application; anesthesiology; open data,2017,NA,F1000Research,10.7490/f1000research.1114953.1,gEVAL – a web-based browser to help you evaluate and assess the state of your assembly
Cord Arendes,citizen science; performance art; open science; history,2017,NA,NA,NA,"Historiker als „Mittler zwischen den Welten“? Produktion, Vermittlung und Rezeption historischen Wissens im Zeichen von Citizen Science und Open Science"
Miron Livny,software; experimental data; simulation; workload; computer science; grid; open science; distributed data store,2014,NA,NA,10.2172/1149707,Final Report for DE-SC0002298 Agency Number: DE-PS02-09ER09-01 An Advanced Network and distributed Storage Laboratory (ANDSL) for Data Intensive Science
Florian Korninger; Guilherme Viteri; Henning Hermjakob; Konstantinos Sidiropoulos; Peter D'Eustachio; Lincoln Stein; Antonio Fabregat,open science; alternative medicine; computational biology; open data; medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1113137.1,Reactome: new services and widgets to ease third-party integration
Mitchell A. Wood; Stan Gerald Moore; Aidan P. Thompson,engineering physics; open science,2017,NA,NA,10.2172/1375615,LAMMPS Project Report for the Trinity KNL Open Science Period.
林 和弘,information retrieval; open science; computer science; world wide web; altmetrics; traceability,2016,NA,Journal of Information Processing and Management,10.1241/johokanri.58.737,オープンサイエンスが目指すもの：出版・共有プラットフォームから研究プラットフォームへ
Luis Gustavo Vilá Mollinedo; Andrés Jaime Uribe; Didier López López; Roberto Pablo Martínez Rubio,medicine; open data; anesthesiology; alternative medicine; open science,2016,NA,F1000Research,10.7490/f1000research.1111885.1,ALCAPA in Adults. a successful repair with an alternative technique
Thriving Earth Exchange Agu,medicine; thriving; open science; open data; construction engineering; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1097614.1,Thriving earth exchange: connecting people and building tools to advance community science projects
Mohammad Tarek Mansour,anesthesiology; alternative medicine; open data; open science; medicine; computational biology,2017,NA,F1000Research,10.7490/f1000research.1113714.1,Novel potent inhibitors for CIP2A with mutational classification method
Neil Chue Hong,social software engineering; open science; package development process; personal software process; computer science; computer engineering; software engineering; open platform; software walkthrough; software development; software deployment,2016,NA,NA,10.5281/zenodo.48749,Open science is impossible without software
Carl Boettiger,environmental resource management; open science; knowledge management; environmental science,2011,NA,NA,NA,Challenges with Collaboration in Open Science
Marc Goovaerts,information policy; political science; library science; open science; directory; world wide web,2010,NA,NA,NA,OCEANDOCS and Open Science Directory: two facets of the information policy of UNESCO/IOC-IODE
Simon Høffding,open science; social science; cognitive science; psychology,2017,NA,Constructivist Foundations,NA,The Perils of “Open Science”: How Radical and How Many?
Andy Tattersall,knowledge management; medicine; open science; altmetrics; open data; publishing; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1110751.1,Altmetrics – a new role for library and information professionals
Sjoukje van der Werf,medicine; information literacy; open science; alternative medicine; medical education,2012,NA,F1000Research,10.7490/f1000research.1090024.1,Successful information literacy course for 2nd year junior scientific masterclass students
Rachel Durben; Joanne Hild; Sol Henson; Kelly Hickman,pedagogy; sociology; open science; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1097646.1,Sociological education: a case study in unique partnerships and place-based learning
Dane Morgan; Tam Mayeshiba,open science; engineering; mechanical engineering; engineering physics; scholarship; high throughput computing,2016,NA,NA,NA,"Strain effects on oxygen migration in perovskites: La[Sc, Ti, V, Cr, Mn, Fe, Co, Ni, Ga]O3"
Francesco Iorio,open science; computational biology; medicine; open data; anesthesiology; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1111446.1,Fast randomisation of large genomic datasets while preserving alteration counts
Antti Poikola,multimedia; open science; business,2015,NA,NA,10.5281/zenodo.17171,connected-city: initial pre-release
Jeremy Lee McLaughlin,systems engineering; open science; engineering management; swot analysis; engineering; technical report,2016,NA,NA,NA,Dryad Repository SWOT Analysis
Everett Robinson,open science; world wide web; engineering,2017,NA,NA,NA,Open Science - IMDb Project
Jesús Marco,media studies; open science; indigo; geography; commons; open data; cartography,2015,NA,NA,10.13039/501100000780,Open Data: the perspective from INDIGO - DataCloud based on application requirements
Salvagno Anthony,computer science; human computer interaction; open science; icon,2012,NA,NA,10.6084/m9.figshare.97595.v1,Sharing is Caring Open Science Icon
Syed Shahmeer Raza; Ghulam Ghaus Shah; Uzma Rasool; Seema Gul; Mohammad Naeem Khan,alternative medicine; medical education; open science; anesthesiology; open data; medicine,2016,NA,F1000Research,10.7490/f1000research.1112398.1,"MRCP: experience on 0.3 tesla machine, with pre and post- op comparison"
Matthew LoPresti; Elena Polejaeva; James R. Stone; Michael Tierney; Kristine M. Knutson; Walter Carr; Eric M. Wassermann,alternative medicine; medicine; open data; open science; anesthesiology,2013,NA,F1000Research,10.7490/f1000research.1093586.1,fMRI evaluation of the effects of chronic exposure to low-level blast
Jon D. Duke; Patrick B. Ryan; Vojtech Huser; Nigam H. Shah; George Hripcsak,computer science; open science; data analysis; observational study; informatics; health care; data science,2016,NA,NA,NA,Observational Health Data Sciences and Informatics (OHDSI): A Rapidly Growing International Network for Open Science and Data Analytics in Healthcare.
Christopher B. Blackwood; Oscar J. Valverde-Barrantes; Grégoire T. Freschet; Catherine Roumet,medicine; open data; physiology; computational biology; anesthesiology; open science,2016,NA,F1000Research,10.7490/f1000research.1112833.1,Root traits at global scale: factors influencing the distribution of root traits globally
Dante Cid,performance art; open science; history,2017,NA,NA,NA,Open science desde una perspectiva de la información científica
Kay Yeoman; Laura Bowater; Elena Nardi,national curriculum; curriculum; construct; scientific method; open data; medicine; pedagogy; open science; likert scale; research question; alternative medicine,2015,NA,F1000Research,10.12688/f1000research.7449.2,"The representation of scientific research in the national curriculum and secondary school pupils’ perceptions of research, its function, usefulness and value to their lives"
Tytti Rajahonka,open science; computer science; library science; publishing,2017,NA,NA,NA,LibGuides: Guide to Publishing and Open Science: Haaga-Helia Publication Series
Ricardo Barcelos-Ferreira,open science; alternative medicine; open data; anesthesiology; medicine,2015,NA,F1000Research,10.7490/f1000research.1111164.1,Antipsychotics use in the elderly
Jennifer Fee; Nancy M. Trautmann,environmental ethics; physiology; open science; citizen science; medicine; biology,2015,NA,F1000Research,10.7490/f1000research.1097641.1,"Birds, butterflies, bullfrogs, and beyond: bringing biology education to life with citizen science"
László Z. Karvalics; Sonja Špiranec; Tibor Koltay,social media; open science; scientific method; social science; scholarly communication; computer science,2015,NA,NA,10.1016/B978-0-08-100075-5.00001-8,Chapter 1 – Shifting Research Paradigms Toward Research 2.0
Marina Winkler,political science; engineering ethics; open science,2017,NA,NA,NA,Open science for early career researchers: Current challenges and promises
Victoria C. Stodden,technical communication; open science; knowledge management; intellectual property; computer science,2011,NA,NA,NA,Open Challenges to Open Science
Lazarus Matizirofa,stakeholder; mandate; open science; traditional knowledge; scholarship; open data; political science; public relations; the internet; open access mandate,2016,NA,NA,NA,Academic Libraries: towards realising academic and research priorities
David Reby; Katarzyna Pisanski; Nicolas Mathevon; Meddy Fouquet,sexual maturity; developmental psychology; psychology; fundamental frequency; reproductive success; open science; androgen,2016,NA,NA,NA,Individual differences in male voice fundamental frequency emerge before puberty and remain stable throughout adulthood. Royal Society Open Science (manuscript RSOS-160395) -- Dataset accompanying research article
Tamara Jonjić,biology; agricultural science; ecology; open science; patentability,2010,NA,Periodicum Biologorum,NA,Juggling Between Open Science and the Market: Public Science Responses to the Patentability of Biomedical Research Tools
Nicolas Fressengeas,geography; library science; open science; open data,2016,NA,NA,NA,"Séminaire Open Science, le point de vue d'un enseignant-chercheur"
Dominique Guellec; Thierry Madiès; Jean-Claude Prager,industrial organization; knowledge economy; open innovation; open science; tobin s q; business; financial market; strategic intelligence; information economy,2014,NA,NA,10.1017/CBO9781107110960.001,Patent Markets in the Global Knowledge Economy: Introduction
Lorne Campbell,open science; pedagogy; engineering; teaching and learning center; science education,2015,NA,The Winnower,10.15200/winn.144842.20295,Teaching Open Science
Adam Hatherly; Mike Kelly,systems engineering; medicine; orchestration; open data; open science; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1110991.1,Introducing the open source Care Integration and Orchestration (CIAO) platform
Aggie Skorko; Matthew Thomas,open data; alternative medicine; anesthesiology; intensive care medicine; open science; medicine,2017,NA,F1000Research,10.7490/f1000research.1113847.1,"Retrospective analysis of trends in outcome following out of hospital cardiac arrest from a UK regional cardiac arrest center, with a focus on haematological parameters"
Andy Teucher; Stephanie Hazlitt,open science; engineering; knowledge management,2017,NA,NA,NA,"Using principles of Open Science for transparent, repeatable State of Environment reporting"
Sneha Kulkarni,open science; business; public relations,2016,NA,Editage Insights,NA,Why should researchers choose open access
Sneha Kulkarni,open science; public relations; business,2017,NA,Editage Insights,NA,Why are researchers increasingly choosing open access journals
Prechelt Lutz; Graziotin Daniel; Méndéz Daniel,software peer review; open science; systems engineering; software technical review; technical peer review; peer review; software engineering; computer science,2017,NA,NA,10.6084/m9.figshare.5086357.v1,Open Science Repository for 'On the Status and Future of Peer Review in Software Engineering'
Patricia Condon,open data; data management; world wide web; open science; computer science,2011,NA,NA,NA,Research Guides: Data Management Toolkit @ UNH: Open Science and Open Data
Keith Engwall,open science; knowledge management; engineering,2016,NA,NA,NA,Collaborative Tools: For Professional & Research Projects
John D. Van Horn; Rafael C. Jimenez; Roberto Preste; Aleksandra Nenadic; Niall Beard; Robert Pergl; Christof De Bo; Peter McQuilton; Teresa K. Attwood; Carlos Horro; Rochelle E. Tractenberg; Martin Cook; José Luis Ambite; Alexander Botzki; Celia W. G. van Gelder; Norman Morrison; Kristina Lerman; Christa Janko; Alejandra Gonzalez-Beltran; Claire Johnson; Susanna-Assunta Sansone; Brane Leskošek; Pavel Dallakian; Frederik Coppens; Jon C. Ison,medicine; open data; open science; data model; alternative medicine; schema org; database,2016,NA,F1000Research,10.7490/f1000research.1113119.1,Bioschemas: structured data for life science using schema.org
Sumit Middha; Jean Pierre A Kocher; Eric W. Klee; Yuji Zhang; Xiaoyu Liu; Ying Li; Asha Nair; Yan W. Asmann; Patrick H. Duffy; Saurabh Baheti; Asif Hossain; Zhifu Sun; High-seng Chai; Ahmed A. Hadad,alternative medicine; open data; bioinformatics; medicine; open science,2011,NA,F1000Research,10.7490/f1000research.892.1,TREAT: A comprehensive open framework for targeted re-sequencing analysis
Alexander Konovalov,open science; software engineering; computer science,2016,NA,NA,10.5281/zenodo.49058,Docker container for GAP
Maximilian Koch; Sandra Orchard; Birgit Meldal; Gos Micklem; Colin Combe; Josh Heimbach; Julie Sullivan; Henning Hermjakob; Yo Yehudi; Hema Bye-A-Jee,computational biology; medicine; open data; anesthesiology; open science; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1111759.1,The Complex Portal – annotating protein complexes made easy
Zile Singh; Divija Ramachandran; Anil J Purty; Murugan Natesan; Ramesh Chand Chauhan,medicine; open science; alternative medicine; anesthesiology; open data; medical education,2016,NA,F1000Research,10.7490/f1000research.1111546.1,"Role of medical colleges in TB control under RNTCP – Five years experience in Puducherry, S. India (2010 -2014)"
Essi Prykäri,engineering management; engineering physics; engineering; publishing; open science,2016,NA,NA,NA,Tiedonhankinnan oppaat: Guide to Publishing: Open Science and Research Initiative
Roslyn M. Gleadow; Barbara Macfarlan,open data; medicine; indexation; blended learning; knowledge management; publishing; alternative medicine; open science; software,2015,NA,F1000Research,10.12688/f1000research.7032.2,Design for learning - a case study of blended learning in a science unit
Brad Chapman,medicine; alternative medicine; computational biology; anesthesiology; open science; open data,2017,NA,F1000Research,10.7490/f1000research.1114465.1,Codefest 2017 summary
Buxin Tan,anesthesiology; medicine; open data; open science; medical education; disease; physiology,2016,NA,F1000Research,10.7490/f1000research.1112958.1,A survey of foodborne disease knowledge and behaviours for Asian international students at the University of Guelph and York University
Roger Giner-Sorolla,applied psychology; open science; psychology; pedagogy,2013,NA,NA,NA,Games of Skill and Chance: How Open Science Norms Might Change Career and Research Strategies
Kenneth M. Klemow,social science; judaism; alternative medicine; medicine; open science,2014,NA,F1000Research,10.7490/f1000research.1096689.1,Is religion a problem or a solution for global environmental issues? Insights from the Jewish tradition
Andrew Johnson; Laura Michaelson,knowledge management; open research; open science; engineering,2016,NA,NA,NA,Implementing Open Research Practices with the Open Science Framework
Hillary Miller,systems engineering; computer science; open science; data science,2017,NA,NA,NA,Research Guides: OSF - Open Science Framework: Setting up an OSF Account
Isabelle Halleux; Simona Stirbu,engineering physics; open science; computer science; engineering management,2017,NA,NA,NA,Open Science in Doctoral Education: Practical insights from the University of Liège
Terry Jones; Gregory A. Koenig,empirical measure; system software; computer science; clock synchronization; supercomputer; distributed computing; time variance; open science; titan; oak ridge national laboratory,2014,NA,NA,10.11578/1130048,Clock Agreement Among Parallel Supercomputer Nodes
Jamie Enoch,political science; open data; open science; media studies; data sharing; library science,2016,NA,NA,NA,Cancer research UK and data sharing
Collins Udanor,open science; engineering; human computer interaction; plant tissue culture,2017,NA,NA,10.15169/sci-gaia:1491229230.15,Sci-GaIA User Forum - Deploying Plant Tissue Culture Simulation Use Case for E-Infrastructures
Dean Allemang; Bobbin Teegarden,ecosystem; agriculture; anesthesiology; agricultural science; environmental science; open science; open data,2017,NA,F1000Research,10.7490/f1000research.1114971.1,A Global Data Ecosystem for Agriculture and Food
Michelle Dalton; Julia Barrett; Charles Harper; Jenny O'Neill; Ricki Schoen; Joseph Greene,publishing; engineering; open science; library science,2017,NA,NA,NA,Open Access Publishing Survey
André Laperrière,open data; alternative medicine; open science; economic growth; agriculture; medicine,2016,NA,F1000Research,10.7490/f1000research.1111346.1,Advocacy agenda on global Open Data for agriculture and nutrition
Donatella Castelli,computer science; open data; open science; knowledge management,2014,NA,NA,NA,Going beyond research communication and management current practices
Warren Kibbe,cancer; bioinformatics; genomics; medicine; open science,2016,NA,NA,NA,"Cancer Genomics, Open Science and PMI: FAIR at NCI"
