AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Harvey Goldstein; Gunther Maier; Edward M. Bergman,management; commercialization; economics; open science,2013,Journal,Studies in Regional Science,10.2457/srs.43.25,Regional Engagement or Knowledge Commercialization ?: A Comparison of University Faculty Norms in the U.S. and Europe
J Weichel; R Pordes,e science; middleware; cloud computing; open science; systems engineering; scientific communication; utility computing; semantic grid; data mining; grid computing; computer science,2010,Journal,NA,10.1088/1742-6596/219/6/062024,"Analysis of the current use, benefit, and value of the Open Science Grid"
Nomi L. Harris; Rob Davey; Karsten Hokamp; Christopher J. Fields; Monica Munoz-Torres; Brad Chapman; Hilmar Lapp; Peter J. A. Cock,interoperability; software; bioinformatics; special interest group; translational bioinformatics; open science; science policy; computer science; open source software development; software development,2016,Journal,PLOS Computational Biology,10.1371/journal.pcbi.1004691,The 2015 Bioinformatics Open Source Conference (BOSC 2015).
Tanja Vienonen; Esa-Pekka Keskitalo,data management; metadata; open science; interoperability; linked data; service provider; government; library science; knowledge management; engineering; institutional repository,2016,Journal,NA,10.7557/5.3973,Open Science: Reinventing the Librarianship
Bonnie Lawlor; Julien Jomier,engineering physics; open science; engineering,2017,Journal,Information services & use,10.3233/ISU-170846,Open science – towards reproducible research
Anisha Keshavan; Arno Klein; Benjamin Cipollini,brain; image processing; computer vision; documentation; roy g biv; data mining; computer science; open science; visualization; artificial intelligence; world wide web; interactive visualization; software,2017,Journal,Research Ideas and Outcomes,10.3897/rio.3.e12358,Interactive online brain shape visualization
Hsin-I Huang; John P. Walsh,marketing; economics; economic growth; secrecy; entrepreneurship; public relations; open science; commercialization,2014,Journal,Research Policy,10.1016/j.respol.2013.10.003,"Local context, academic entrepreneurship and open science: Publication secrecy and commercial activity among Japanese and US scientists"
Heather L. Wiencko; Nomi L. Harris; Brad Chapman; Hilmar Lapp; Karsten Hokamp; Monica Munoz-Torres; Christopher J. Fields; Peter J. A. Cock,software development; open data; bioinformatics; medicine; open science; publishing; software; open source software development; special interest group,2016,Journal,F1000Research,10.12688/f1000research.9663.1,The 2016 Bioinformatics Open Source Conference (BOSC).
Malene B. Rasmussen; Klaus Hoeyer; Aaro Tupasela,open science; confidentiality; social science; engineering; information ethics; biobank; data flow diagram; public relations; management science; interpersonal ties; data sharing; medical research,2017,Journal,"Science, Technology, & Human Values",10.1177/0162243916674321,"Ethics Policies and Ethics Work in Cross-national Genetic Research and Data Sharing Flows, Nonflows, and Overflows"
Terry K. Smith; Frédéric Bringaud; Derek P. Nolan; Luisa M. Figueiredo,engineering and physical sciences; medicine; open science; medical research; media studies; gerontology; functional testing,2017,Journal,F1000Research,10.12688/f1000research.10342.2,Metabolic reprogramming during the Trypanosoma brucei life cycle
Eric Coulter; Jeremy Fischer; Richard Knepper; David Lifka; John-Paul Navarro; Craig A. Stewart; Barbara Hallock; Marlon E. Pierce,knowledge management; open science; collaboratory; computer cluster; cyberinfrastructure; phenomenon; big data; computer science; human computer interaction; best practice,2016,Conference,NA,10.1145/2974927.2974962,Cyberinfrastructure as a Platform to Facilitate Effective Collaboration between Institutions and Support Collaboratories
Corina Jill Logan,medicine; publishing; anesthesiology; alternative medicine; open data; open science,2017,Journal,F1000Research,10.12688/f1000research.11415.1,We can shift academic culture through publishing choices
Jeffrey B. Low; Richard Lehman; Cary P. Gross; Beth Hodshon; Ezekiel J. Emanuel; Harlan M. Krumholz; Joseph S. Ross; Jessica D. Ritchie,data reporting; internal medicine; open science; evidence based medicine; clinical research; open data; cardiology; alternative medicine; medicine,2013,Journal,Annals of Internal Medicine,10.7326/0003-4819-158-12-201306180-00009,A Historic Moment for Open Science: The Yale University Open Data Access Project and Medtronic
Kerry Woolfall; Matthew R. Sydes; Carolyn Hopkins; Paula Williamson; Gordon Murray; Catrin Tudur Smith; Mike Clarke,data sharing; clinical trial; open science; alternative medicine; raw data; physical therapy; medicine; risk analysis; individual participant data,2016,Journal,Journal of Clinical Epidemiology,10.1016/j.jclinepi.2015.07.002,UK publicly funded Clinical Trials Units supported a controlled access approach to share individual participant data but highlighted concerns
Jonathan Dukes; John J. Walsh,grid computing; general purpose computing on graphics processing units; grid; distributed computing; computer science; open science,2014,Conference,NA,10.15439/2014F337,Supporting job-level secure access to GPGPU resources on existing grid infrastructures
James Booth; Joan Alabort-i-Medina; Stefanos Zafeiriou; Patrick Snape; Epameinondas Antonakos,object detection; polygon mesh; computer vision; active appearance model; open science; artificial intelligence; face detection; annotation; computer science; software; implementation,2016,Journal,ACM Sigmultimedia Records,10.1145/2982857.2982858,The Menpo project
Marianne Peiffer; Erwin Dreyer,engineering; publication; open data; engineering management; open science; library science,2015,Conference,NA,10.14214/iwfsp.1507,Open Science: challenges for a forest science journal
Frank D. Nelli; Michael F. Wesner,neuroscience; diurnal temperature variation; perceptual learning; open science; biology; open data,2011,Journal,F1000Research,10.7490/f1000research.1667.1,Diurnal variation of glucocorticoids appears to modulate V1-specific perceptual learning
Ana Canals; Fabrizio Abbinante; Eileen O'Dea; Angelika Tritscher; Mary B. Gilsenan,risk assessment; interoperability; food safety; open science; linked data; open data; environmental resource management; data collection; medicine; food science; data quality,2016,Journal,EFSA Journal,10.2903/j.efsa.2016.s0509,Open risk assessment: data
Mary Williams; George R. Littlejohn; Graham Scott,best practice; publishing; neuroscience; open science; open data; pedagogy; collective responsibility; medicine; science education; scholarship of teaching and learning,2016,Journal,F1000Research,10.12688/f1000research.8453.1,Innovations and best practice in undergraduate education
Jane Smith; Constance Rinaldo,open science; biodiversity; environmental resource management; environmental science,2016,Journal,Information services & use,10.3233/ISU-150785,Collaborating on open science: The journey of the Biodiversity Heritage Library
Jessica Parland-von Essen; Jenni Hyppölä; Esa-Pekka Keskitalo,sustainability; open science; computer science; dissemination; sociology of scientific knowledge; open research; knowledge management; library science,2015,Conference,NA,10.1145/2818187.2818280,Beyond open access: tools and methods for open research
Tamara Heck,open science; computer science; library science,2016,Journal,NA,10.1515/iwp-2016-0065,Open access und open science in der Hochschullehre
Megan Coffee; Sean Ekins; Christopher Southan,open science; text mining; data mining; ebola virus; medicine; outbreak; alternative medicine; open data,2015,Journal,F1000Research,10.12688/f1000research.6181.2,Finding small molecules for the ‘next Ebola’
Bengt Persson; Arlindo L. Oliveira; Niklas Blomberg; Inge Jonassen; Barend Mons,publishing; open science; channel; medicine; open data; knowledge management; peer review; elixir; alternative medicine,2016,Journal,F1000Research,10.12688/f1000research.7587.1,The ELIXIR channel in F1000Research
Scott Chamberlain; Eduard Szöcs,open data; biology; open science; use case; hierarchy; workflow; information retrieval; data collection; bioinformatics; software,2013,Journal,F1000Research,10.12688/f1000research.2-191.v2,taxize: taxonomic search and retrieval in R
Sotaro Shibayama,norm; marketing; survey data collection; socioeconomics; open science; commercialism; psychological intervention; public relations; entrepreneurship; economics,2012,Journal,Journal of Technology Transfer,10.1007/s10961-010-9202-7,"Conflict between Entrepreneurship and Open Science, and the Transition of Scientific Norms"
Joseph R. Kraus,alternative medicine; open science; incentive; financial system; open data; medicine; cash,2014,Journal,F1000Research,10.12688/f1000research.5242.1,"Cash, carrots, and sticks: Open Access incentives for researchers"
Dimitrios Koureas; Walter G. Berendsohn; Anton Güntsch; Christian Damgaard; Lyubomir Penev; Quentin Groom; Arnald Marcer; Lars B. Pettersson; Daniel Mietchen; Christos Arvanitidis; Rutger A. Vos; Soraya Sierra; Matthias Obst; Vincent S. Smith; Gregor Hagedorn; Alex Hardisty; Donald Hobern; Lee Belbin; David R. Morse,computer science; environmental resource management; cloud computing; open science; community engagement; last mile; interoperability; bridging; trustworthiness; virtual research environment,2016,Journal,Research Ideas and Outcomes,10.3897/rio.2.e9933,Community engagement: The ‘last mile’ challenge for European research e-infrastructures
Michael A. Peters,pedagogy; sociology; openness to experience; open education; higher education; social science; open science; commercialization; knowledge economy; creativity; education policy,2010,Journal,British Journal of Educational Studies,10.1080/00071000903516452,"Three Forms of the Knowledge Economy: Learning, Creativity and Openness"
Marina R. Picciotto,alternative medicine; medical education; anatomy; medicine; open science,2017,Journal,The Journal of Neuroscience,10.1523/JNEUROSCI.3812-16.2016,Direct Submissions from bioRxiv
Bianca Kramer; Jeroen Bosman,workflow; alternative medicine; publishing; software; demographics; medicine; knowledge management; open data; scholarly communication; open science,2016,Journal,F1000Research,10.12688/f1000research.8414.1,Innovations in scholarly communication - global survey on research tool usage.
Ian Roberts; Richard Smith,alternative medicine; medicine; open science; data sharing; incentive; confidentiality; public relations; data management; publication; open data; competitor analysis,2016,Journal,F1000Research,10.12688/f1000research.8422.1,Time for sharing data to become routine: the seven excuses for not doing so are all invalid.
Kenar D. Jhaveri,ward; medicine; alternative medicine; open science; family medicine,2014,Journal,F1000Research,10.12688/f1000research.3-1.v2,A letter to the Master Clinician
Satrajit S. Ghosh; Katja Heuer; Roberto Toro; Amy Robinson Sterling,neuroscience; neuroimaging; open science; computer science,2016,Journal,Research Ideas and Outcomes,10.3897/rio.2.e9113,Open Neuroimaging Laboratory
Brian D. Griffith; Cameron Dezfulian; Patrick M. Kochanek,medicine; alternative medicine; anesthesiology; open science; medical education; open data,2017,Journal,F1000Research,10.12688/f1000research.9316.1,The benefits of youth are lost on the young cardiac arrest patient
Christopher J. Ferguson,social psychology; psychology; constructive; injury prevention; publication bias; prosocial behavior; open science; aggression,2015,Journal,Perspectives on Psychological Science,10.1177/1745691615593353,"Pay No Attention to That Data Behind the Curtain On Angry Birds, Happy Children, Scholarly Squabbles, Publication Bias, and Why Betas Rule Metas"
Robert Winkler; Albert Krewinkel,open science; markdown; disk formatting; computer science; publishing; world wide web,2017,Journal,PeerJ,10.7717/peerj-cs.112,Formatting Open Science: agilely creating multiple document formats for academic manuscripts with Pandoc Scholar
Gregory Rodgers; Anup Mohan; Tanzima Islam; Thomas J. Hacker,supercomputer; earthquake engineering; server; distributed computing; computer science; open science; network for earthquake engineering simulation; default gateway; cyberinfrastructure; warehouse,2014,Journal,Concurrency and Computation: Practice and Experience,10.1002/cpe.3234,Batchsubmit: a high-volume batch submission system for earthquake engineering simulation
Miho Funamori,incentive; knowledge management; political science; scientific method; data sharing; open science,2017,Conference,NA,10.1109/IIAI-AAI.2017.19,Open Science and the Academy: A Theoretical Discussion
Christof Koch,history; open science; engineering physics,2016,Journal,Science,10.1126/science.351.6276.927-a,Walking the open science walk
Denisa Kera; Stefania Druga; Justyna Ausareny; Yair Reshef,multimedia; computer graphics images; open source hardware; open science; citizen science; computer science; shadow; global south; microfluidics; science communication,2014,Conference,NA,10.1145/2668947.2668955,Open source hardware (OSHW) supporting interaction between traditional crafts and emergent science: wayang kulit over microfluidic interfaces
Mark Igra; David McColgin; Paul Hoover,open science; data visualization; hiv vaccine; computer science; data mining; visual analytics; metadata,2016,Conference,NA,10.1109/VAST.2016.7883509,The DataSpace for HIV vaccine studies
Jonathan A. Eisen; David A. Coil; Holly M. Bik,social media; open content; community building; genetics; library science; data collection; built environment; open science; the internet; government; biology,2014,Journal,PLOS Biology,10.1371/journal.pbio.1001884,microBEnet: Lessons Learned from Building an Interdisciplinary Scientific Community in the Online Sphere
James W. Hurrell; Ghassem Asrar; Antonio J. Busalacchi,oceanography; international community; open science; engineering management; developing country; geology,2012,Journal,"Eos, Transactions American Geophysical Union",10.1029/2012EO120007,Developing plans and priorities for climate science in service to society
Guangyu Zou; Levent Yilmaz,behavioural sciences; open science; social connectedness; open innovation; management science; exploratory research; knowledge management; innovation management; systems engineering; social network; computer science; science communication,2010,Conference,NA,10.1109/WSC.2010.5679118,Exploratory simulation of collective innovative behavior in global participatory science communities
José Reis,social science; democracy; functional testing; sociology; discipline; regression; science technology and society; open science; pluralism; normative,2012,Journal,Portuguese Journal of Social Science,10.1386/pjss.11.1.31_1,Economics: A social science under pressure
George Potamias; Morris A. Swertz; Alexandros Kanterakis; Joël Kuiper,reuse; data science; computer science; coding; open science; bioinformatics; crowd; web service; dissemination; crowdsourcing; python,2015,Journal,Source Code for Biology and Medicine,10.1186/s13029-015-0042-6,PyPedia: using the wiki paradigm as crowd sourcing environment for bioinformatics protocols
Matthew H. Todd,medicine; open science; associate professor; media studies; pharmacology,2015,Journal,Future Medicinal Chemistry,10.4155/fmc.15.28,Using an open source model to accelerate schistosomiasis drug research
B Lin; M Selmeci; T Tannenbaum; J Frey; E M Fajardo; M Zvada; T Cartwright; B Bockelman,engineering; default gateway; database; open science; documentation; scalability; project commissioning; software; network service; operating system; provisioning,2015,Journal,NA,10.1088/1742-6596/664/6/062003,Commissioning the HTCondor-CE for the Open Science Grid
Iván Pérez; Rosario López; Juan F. San-Juan; Luis M. López,symbolic numeric computation; theoretical computer science; computer science; web design; collaborative software; web service; software; the internet; public domain software; open science,2010,Conference,NA,10.1109/SYNASC.2010.46,Symbolic-Numeric Cooperation in an Open Science Project
Junichi Tokuda; Hugo J.W.L. Aerts; Sonia Pujol; William E. Lorensen; Marianna Jakab; Daniel J. Blezek; Tina Kapur; Csaba Pinter; Tamas Ungi; Lauren J. O'Donnell; William J. Schroeder; Isaiah Norton; W. Eric L. Grimson; Julien Finet; Jean-Christophe Fillion-Robin; Raúl San José Estépar; Michael Halle; William M. Wells; David T. Gering; Andriy Fedorov; Jayender Jagadeesan; Andras Lasso; Nobuhiko Hata; Stephen R. Aylward; Gabor Fichtinger; Luiz Ibanez; James Vradenburg Miller; Ron Kikinis; Steve Pieper,portfolio; alliance; software; artificial intelligence; open science; computer vision; social engineering; knowledge management; simulation; computer science; medical image computing,2016,Journal,Medical Image Analysis,10.1016/j.media.2016.06.035,Increasing the impact of medical image computing using community-based open-access hackathons: The NA-MIC and 3D Slicer experience.
Janneke D. Schilder; Hans IJzerman; Jaap J. A. Denissen,medicine; bioinformatics; paragraph; sentence; perception; speech recognition; text mining; open science,2015,Journal,PLOS ONE,10.1371/journal.pone.0129636,Correction: Physical Warmth and Perceptual Focus: A Replication of IJzerman and Semin (2009)
Sergey Khayrulin; Michael Vella; Stephen D. Larson; Michael Currie; Matteo Cantarelli; Jim Hokanson; Andrey Palyanov; Giovanni Idili; Balazs Szigeti; Padraig Gleeson,experimental data; open science; computer science; neuroscience; modular design; modularity; caenorhabditis elegans; computational model; openworm,2014,Journal,Frontiers in Computational Neuroscience,10.3389/fncom.2014.00137,OpenWorm: an open-science approach to modeling Caenorhabditis elegans
A. Peyton Smith; Vanessa L. Bailey; Ben Bond-Lamberty,management science; open science; data loss; software quality; software; data integrity; raw data; open data; ecology; transparency; climatology; economics,2016,Journal,Environmental Research Letters,10.1088/1748-9326/11/8/084004,Running an open experiment: transparency and reproducibility in soil and ecosystem science
Bonnie L. Hurwitz; Lori Kindler; Leonid Teytelman; Alexei Stoliartchouk,biology; knowledge management; genetics; open science,2016,Journal,PLOS Biology,10.1371/journal.pbio.1002538,Protocols.io: Virtual Communities for Protocol Development and Discussion.
Ba’ Pham; Sharon E. Straus; Andrea C. Tricco; Wasifa Zarin; Erin Lillie,nursing; postmarketing surveillance; risk analysis; medicine; open science; content analysis; alternative medicine; cochrane library; medline; knowledge translation; pharmacovigilance; data analysis,2017,Journal,BMJ Open,10.1136/bmjopen-2016-013474,Utility of social media and crowd-sourced data for pharmacovigilance: a scoping review protocol
Dan DeBlasio; Yumna Moosa; Sayane Shome; Candice Nancy Rafael; Efejiro Ashano,medical education; open data; open science; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.13463.1,"Highlights of the second ISCB Student Council Symposium in Africa, 2017"
Piero Olliaro; Michael Woelfle; Matthew H. Todd,enantiopure drug; open science; nanotechnology; chemistry,2011,Journal,Nature Chemistry,10.1038/nchem.1149,Open science is a research accelerator
Pak Nung Wong,open science; geopolitics; open knowledge; humanities; global south; knowledge space; geography; comparative politics; social science,2017,Journal,NA,10.1186/s40728-017-0043-8,"Open Science, Bandung and Ezekiel: crafting a transnational knowledge space towards the brave new world"
Steven S. Ross,sociology; open science; victoria; media studies,2011,Journal,Science Communication,10.1177/1075547011409953,"Book Review: Cribb, J., & Sari, T. (2010). Open Science: Sharing Knowledge in the Global Century. Collingwood, Victoria, Australia: CSIRO. pp. 221. ISBN 978-0643097636"
Amleset Kelati; Nerey H. Mvungi; Diana Rwegasira; I. Ben Dhaou; Hannu Tenhunen; D. Naiman; Aron W. Kondoro; V. Taajamaa,engineering; engineering education; open science; engineering management; information and communications technology,2017,Conference,NA,10.21125/edulearn.2017.1420,TRAINING THE FUTURE ICT INNOVATORS ON OPEN SCIENCE PLATFORM
Theodora Bloom; Jennifer Lin; Virginia Barbour; Elizabeth Moylan,computational biology; open science; open data; anesthesiology; medicine,2017,Journal,F1000Research,10.12688/f1000research.13060.1,Amending published articles: time to rethink retractions and corrections?
Paolo Romano; Andrea Splendiani; Achille Zappa,open science; personalized medicine; semantic web; open data; linked data; computer science; server; bioinformatics; semantics; rdf,2012,Journal,BMC Bioinformatics,10.1186/1471-2105-13-S4-S7,Towards linked open gene mutations data
Than Winn; Jy Gan; Dinker R Pai; Lahiru Ambawatta; Vijay Krishnan; Ahmad Qureshi; Laila B Kamal; Mz Afzal; Sk Chua; Suneet Sood; Py Kew; Sharmilla Gunasegaran,publishing; public relations; open science; open data; open access journal; alternative medicine; impact factor; medicine,2017,Journal,F1000Research,10.12688/f1000research.10892.1,The impact factor of an open access journal does not contribute to an article’s citations
Nigini Oliveira; Katharina Reinecke; Eunice Jun,implementation; knowledge management; open science; computer science; management science; citizen science; volunteer; financial compensation,2017,Conference,NA,10.1145/3025453.3025473,Citizen Science Opportunities in Volunteer-Based Online Experiments
Kenneth Guang-Lih Huang,industrial organization; appropriation; open science; knowledge acquisition; economics; intellectual property; economics of science; reciprocity,2017,Journal,Industrial and Corporate Change,10.1093/icc/dtw015,Uncertain Intellectual Property Conditions and Knowledge Appropriation Strategies: Evidence from the Genomics Industry
Sindy Sterckx; Bart Bomans; Petra D'Odorico; Jan Biesemans; Koen Meuleman; Andreas Hueni; Michael Jehle; Michael E. Schaepman; Kristin Vreys,apex; computer science; open science; remote sensing,2012,Conference,NA,10.1109/IGARSS.2012.6352486,Operational status of apex and characteristics of the apex open science data set
Joseph S. Ross; Harlan M. Krumholz,data sharing; alternative medicine; rofecoxib; rosiglitazone; open science; medicine; clinical research; adverse effect; oseltamivir,2013,Journal,JAMA,10.1001/jama.2013.1299,Ushering in a New Era of Open Science Through Data Sharing: The Wall Must Come Down
Scientific and Technical Information,open science; white paper; history; library science,2016,Book,NA,10.4000/books.oep.1635,White Paper — Open Science in a Digital Republic
Mohamed Majeed Mashroofa,library science; open knowledge; knowledge management; open science; paradigm shift; scholarly communication; public relations; publishing; computer science,2016,Journal,Journal of The University Librarians Association of Sri Lanka,10.4038/jula.v19i1.7878,Open Access Revolution: Is it a paradigm shift of scholarly publishing practices? A literature review of global scenario
Richard Smith; Peiling Wang; Peter Ingwersen; Dietmar Wolfram; Jason Hoyt; Marcia J. Bates; Ulrich Pöschl,peer review; library science; publishing; multimedia; computer science; frontier; polling; scholarly communication; open science,2016,Journal,NA,10.1002/pra2.2016.14505301001,The last frontier in open science: will open peer review transform scientific and scholarly publishing?
Peiling Wang,human computer interaction; knowledge management; open science; computer science,2015,Conference,NA,10.1145/2812376.2812380,Collaborative Interaction Behavior in the Era of Open Science Movement
nter Beham; Wolfgang Reinhardt; Peter Kraker; Gü; Derick Leony,open science; knowledge management; management science; computer science; data collection; open data,2011,Journal,International Journal of Technology Enhanced Learning,10.1504/IJTEL.2011.045454,The case for an open science in technology enhanced learning
Kazuhiro Hayashi,open science; applied mathematics; chemistry; inorganic chemistry,2016,Journal,Hyomen Kagaku,10.1380/jsssj.37.258,Recent State of Open Access and Open Science: A Vision and Current Issues
Nykyri Susanna,computer science; metadata; world wide web; open science; publishing,2017,Journal,NA,10.23978/inf.63185,"Reilusti, vaikka ei aina helposti"
Anna Krystalli; Mike Croucher; Isabel Winney; Malika Ihle,open science; management science; incentive; ecology; biology,2017,Journal,Behavioral Ecology,10.1093/beheco/arx003,Striving for transparent and credible research: practical guidelines for behavioral ecologists
John Kitchener Sakaluk,social psychology; open science; psychology; meta analysis; big data; scientific method; psychological research,2016,Journal,Journal of Experimental Social Psychology,10.1016/j.jesp.2015.09.013,"Exploring Small, Confirming Big: An alternative system to The New Statistics for advancing cumulative and replicable psychological research"
Remedios Melero,psychology; open science; pedagogy; library science; world wide web; milestone; scientific communication,2014,Journal,RELIEVE: Revista Electrónica de Investigación y Evaluación Educativa,10.7203/relieve.20.2.4300,Relieve: Veinte Años Inmersos en la Cronología del Acceso Abierto a la Ciencia
Hassan Masum; Barry A. Bunin; Andrew I. Su; Aarthi Rao; Aled M. Edwards; Matthew H. Todd; Leslie Chan; Benjamin M. Good; Zakir Thomas; Philip E. Bourne,data science; the internet; social web; gene wiki; open science; bioinformatics; analogy; crowdsourcing; software; computer science; source code,2013,Journal,PLOS Computational Biology,10.1371/journal.pcbi.1003244,Ten Simple Rules for Cultivating Open Science and Collaborative R&D
Renata Gonçalves Curty,knowledge management; exploratory research; ease of access; data sharing; management science; open science; data mining; computer science; reuse; leverage; social influence,2016,Journal,International Journal of Digital Curation,10.2218/ijdc.v11i1.401,Factors Influencing Research Data Reuse in the Social Sciences: An Exploratory Study
Sabina Leonelli; Nadine Levin,situated; corporate governance; politics; open science; openness to experience; social science; sociology; theory of forms,2017,Journal,"Science, Technology, & Human Values",10.1177/0162243916672071,How Does One “Open” Science? Questions of Value in Biological Research
Maria Rosaria Carillo; Erasmo Papagni,macroeconomics; open science; developing country; incentive; public economics; level of effort; economic growth; comparative statics; code of conduct; reputation; economics,2014,Journal,Economic Modelling,10.1016/j.econmod.2014.06.021,“Little Science” and “Big Science”: The institution of “Open Science” as a cause of scientific and economic inequalities among countries
Aaron L. Brenner; Liz Lyon,knowledge management; open science; informatics; computer science; information science; data curation; discipline; data mining; open data; big data; data management,2015,Journal,International Journal of Digital Curation,10.2218/ijdc.v10i1.349,Bridging the Data Talent Gap: Positioning the iSchool as an Agent for Change
Antonio J. Pérez-Luque; Francisco Rodríguez-Sánchez; Sara Varela; Ignasi Bartomeus,software; ecoinformatics; scientific progress; open science; data management; traceability; computer science; code reuse; workflow; data mining,2016,Journal,NA,10.7818/re.2014.25-2.00,"Ciencia reproducible: qué, por qué, cómo"
Sotaro Shibayama,socioeconomics; social exchange theory; reciprocity; compromise; open science; psychological intervention; economics; norm; science policy; commercialization,2015,Journal,Journal of Evolutionary Economics,10.2139/ssrn.2287063,Academic Commercialization and Changing Nature of Academic Cooperation
Michael Hanke; Yaroslav O. Halchenko,knowledge management; scientific progress; cognition; open data; medicine; neuroscience; open science; text mining,2015,Journal,F1000Research,10.12688/f1000research.6229.1,A communication hub for a decentralized collaboration on studying real-life cognition.
Kaniz Fatema; David Lewis; Joss Moorkens,open science; data protection act 1998; knowledge management; management science; research ethics; computer science,2017,Conference,NA,10.18653/v1/W17-1607,Integrating the Management of Personal Data Protection and Open Science with Research Ethics.
Keukeu Kaniawati Rosada; Kustiati Kusno; Juneman Abraham; Galih Kusumah; Cut Novianti Rachmi; Mochammad Tanzil Multazam; Dasapta Erwin Irawan; Nurhazman Abdul Aziz; Hendy Irawan; Defny Holidin; Septriono Hari Nugroho,engineering; publishing; library science; dissemination; open science; management; open data; reputation; preprint; data management; san francisco declaration on research assessment,2017,Journal,Berkala Ilmu Perpustakaan dan Informasi,10.22146/bip.17054,"Penerapan Open Science di Indonesia agar riset lebih terbuka, mudah Diakses, dan Meningkatkan Dampak Saintifik"
Philippa C. Matthews,publishing; knowledge management; medicine; open science; alternative medicine; open data; peer review; preprint,2016,Journal,F1000Research,10.12688/f1000research.10318.2,Fairness in scientific publishing
Fahed Hakim; Michal Gur; Lea Bentur,open data; open science; asthma; applied psychology; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.11601.1,"Better understanding of childhood asthma, towards primary prevention – are we there yet? Consideration of pertinent literature"
Rob Quick; Arvind Gopu; Soichi Hayashi,ticket granting ticket; open science; ticket; grid; computer security; web service; synchronizing; engineering; synchronization,2011,Journal,NA,10.1088/1742-6596/331/8/082013,GOC-TX: A Reliable Ticket Synchronization Application for the Open Science Grid
Pinar H. Kodaman; Saioa Torrealday; Lubna Pal,medicine; computational biology; open science; anesthesiology; open data,2017,Journal,F1000Research,10.12688/f1000research.11948.1,Premature Ovarian Insufficiency - an update on recent advances in understanding and management
Peter Roberts; Michael A. Peters,pedagogy; educational technology; newspaper; publishing; scholarly communication; open government; sociology; open education; collaborative writing; open science; social science,2011,Journal,E-learning and Digital Media,10.2304/elea.2011.8.1.36,From Castalia to Wikipedia: openness and closure in knowledge communities
Jarosław Kinal; Zbigniew Rykiel,computer science; open format; pedagogy; the internet; citation; open content; open science; phenomenon; knowledge management; open standard; scientific communication; data mining,2013,Journal,Procedia - Social and Behavioral Sciences,10.1016/j.sbspro.2013.06.030,Open Access as a Factor of Enhancing of the Global Information Flow
Paul Sarando; Eric Lyons; Kathleen Kennedy; Nirav Merchant; Upendra Kumar Devisetty,software deployment; software; open data; neuroscience; virtualization; medicine; computer engineering; open science; stack; software versioning,2016,Journal,F1000Research,10.12688/f1000research.8935.1,Bringing your tools to CyVerse Discovery Environment using Docker
Jennifer Abbasi,optometry; medicine; surgery; open science,2017,Journal,JAMA,10.1001/jama.2017.3874,Epidemic Tracking Tool Wins Open Science Prize
Ye Hu; Jürgen Bajorath,alternative medicine; software; open science; biology; cheminformatics; data mining; open data; data set; pharmaceutical sciences; download,2012,Journal,F1000Research,10.12688/f1000research.1-11.v1,Freely available compound data sets and software tools for chemoinformatics and computational medicinal chemistry applications
Jonas Gilbert; Beate Eellend,public relations; publishing; publication; incentive; open science; appropriation; political science; government; higher education,2016,Journal,NA,10.7557/5.3866,What’s in the pipeline for open access in Sweden? Progress report from a national and institutional perspective
Christopher J. Lortie,evolutionary biology; knowledge management; transparency; open science; leverage; ideation; biology; workflow,2017,Journal,Ideas in Ecology and Evolution,10.7287/peerj.preprints.3282v2,Idea farming: it is a good idea to have bad ideas in science
Peter Piot,open data; public relations; medicine; open science; alternative medicine,2014,Journal,F1000Research,10.12688/f1000research.5685.1,The F1000Research: Ebola article collection
Ali Zaid; Suresh Mahalingam; Kothila Tharmarajah,open data; open science; medicine; chikungunya; computational biology; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.12461.1,Chikungunya: vaccines and therapeutics
Ralf Wieland; Karin Groth; Felix Linde; Wilfried Mirschel,graphical user interface; source code; open science; computer science; data type; computer cluster; visualization; programming language; python; documentation,2015,Journal,Ecological Informatics,10.1016/j.ecoinf.2015.08.002,"Spatial Analysis and Modeling Tool Version 2 (SAMT2), a spatial modeling tool kit written in Python"
César Llamas; Manuel Ángel González; Carmen Hernández; Jesús Vegas,computer science; open science; world wide web,2017,Journal,Open Access Journal,10.19080/BBOAJ.2017.01.555569,Is Open Science the Same as Open Source Science
Christopher Foote; Simon Harold; Amye Kenall,data sharing; open data; ecology and evolutionary biology; open science; entomology; biology; evolutionary biology,2014,Journal,BMC Evolutionary Biology,10.1186/1471-2148-14-66,An open future for ecological and evolutionary data
Joseph Cesario; Kai J. Jonas,library science; open science; psychology; peer review; exploratory research; data collection; data science,2016,Journal,NA,10.1080/23743603.2015.1070611,How can preregistration contribute to research in our field
Julien Pénin,bayh dole act; incentive; intellectual property; scientific method; sociology of scientific knowledge; economics; open science; management; commercialization,2010,Journal,Industry and Innovation,10.1080/13662711003790577,On the Consequences of Patenting University Research: Lessons from a Survey of French Academic Inventors
Scott Stern; Joshua S. Gans; Fiona Murray,economics; openness to experience; empirical research; open science; competitive advantage; marketing; secrecy; public relations; intellectual property; sociology of scientific knowledge; academic freedom,2017,Journal,Research Policy,10.2139/ssrn.1559871,Contracting Over the Disclosure of Scientific Knowledge: Intellectual Property and Academic Publication
