AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
T. Nakajima,anesthesia; reproducibility; psychology; physical therapy,2010,Journal,Clinical Neurophysiology,10.1016/S1388-2457(10)60038-7,S1-3 The reproducibility of actigraph
Jin-Kyeong Kim; Ji-Eon Ryu; Yoon-Hee Lee; Byung-Hoon Kho; Sung-Dong Lee; Hyou-Arm Joung; Byeong-Woo Bae,observational error; biodata; reproducibility; algorithm; statistics; computer science,2010,Patent,NA,NA,Apparatus for measuring biodata and method for measuring biodata using an algorithm for improving reproducibility
Bojan Marković; Sandra S. Vladimirov; Biljana K. Tubić,bioanalysis; reproducibility; materials science; analytical chemistry,2017,Journal,NA,10.25137/IJAQ.n2.v45.y2017.p49-53,INTER-LABORATORY REPRODUCIBILITY OF BIOANALYTICAL UHPLC-MS/MS METHOD
Jan Luts; D. Timmerman; Y. Abdallah; C. Lees; C. Bottomley; A. Pexsters; D. Van Schoubroeck; S. Van Huffel; Tom Bourne; Thomas D'Hooghe; B. Van Calster,obstetrics; gestation; observer; reproducibility; radiology; medicine,2010,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.7788,OC04.02: Intra- and inter-observer reproducibility of first trimester measurements between 6 and 9 weeks gestation
Vanessa Paredes; Natalia Zamora; José-María Llamas; José-Luis Gandia; Rosa Cibrián,cephalometric analysis; reproducibility; multiple comparisons problem; anterior nasal spine; surgery; nasion; medicine; bonferroni correction; cone beam computed tomography,2012,Journal,Medicina Oral Patologia Oral Y Cirugia Bucal,10.4317/medoral.17721,A study on the reproducibility of cephalometric landmarks when undertaking a three-dimensional (3D) cephalometric analysis
Emidio Scarpellini; Athanasios Papathanasopoulos; Ann Goeleven; Veerle Seghers; Lucas Wauters; Nathalie Rommel; Taher Omari; Jan Tack; Rita Vos; Sarah Slootmaekers; Liesbeth Cornelissen; Eddy Dejaeger,pathology; intraclass correlation; medicine; indexation; radiology; general surgery; reproducibility,2011,Journal,Clinical Gastroenterology and Hepatology,10.1016/j.cgh.2011.05.026,Reproducibility and Agreement of Pharyngeal Automated Impedance Manometry With Videofluoroscopy
Xing Dong Shen,clamp; transfer function; engineering; reproducibility; clamping; control engineering; ovality,2013,Journal,Applied Mechanics and Materials,10.4028/www.scientific.net/AMM.313-314.746,The Calculation of the Reproducibility Error in the Technological System with the Clamp on the Gas Power
Jennifer C. Myers; F. A. Estremera; L. S. Ferris; W. O. Rohof; Guy E. Boeckxstaens; Taher Omari; J. van de Pol,pathology; intraclass correlation; diabetes mellitus; statistics; medicine; reproducibility,2014,Journal,Neurogastroenterology and Motility,10.1111/nmo.12246,Inter- and intra-rater reproducibility of automated and integrated pressure-flow analysis of esophageal pressure-impedance recordings
Eve Marder,publishing; biology; bioinformatics; reproducibility; genetics; text mining; knowledge management,2015,Journal,eLife,10.7554/eLife.11628,Owning your mistakes
Jan Vitek,the three rs; real time computing; garbage collection; simulation; reproducibility; quality management system; repeatability; virtual machine; java; systems engineering; computer science,2014,Conference,Sigplan Notices,10.1145/2576195.2576216,"The case for the three R's of systems research: repeatability, reproducibility and rigor"
Dariusz Włodarek; Joanna Ślązak; Dominika Głąbska; Dominika Guzek,food frequency questionnaire; diabetes mellitus; medicine; reproducibility; correlation coefficient; statistics,2017,Journal,Nutrients,10.3390/nu9030199,Assessing the Validity and Reproducibility of an Iron Dietary Intake Questionnaire Conducted in a Group of Young Polish Women
Atsushi Fukami; Nishi Megumi; Tomoya Murakami; Takeshi Oku; Tomonori Iwasaki; Yamasaki Youichi; Hayasaki Haruaki; Emi Inada; Kanami Harada; Naoko Kubota; Chiaki Yamada; Kinjo Sachiko; Yoshihiko Takemoto; Igata Noriko; Issei Saitoh; Hiroko Hasegawa; Yoko Iwase,reproducibility; medicine; surgery,2010,Journal,Cranio-the Journal of Craniomandibular Practice,10.1179/crn.2010.032,A reproducibility method to test lip-closing strength in preschool children.
Jun Okamoto; Takanori Hayashi; Kimiko Kawashima,subjective video quality; pevq; video quality; artificial intelligence; computer science; computer vision; reproducibility; multimedia,2014,Conference,NA,10.1109/QoMEX.2014.6982321,Verification on stability and reproducibility of DSCQS method for assessing 4K Ultra-HD video quality
Enrico Bellino,rate of profit; economics; reproducibility; microeconomics; price systems; prices of production; persistence; means of production; income distribution,2017,Journal,Economia Politica,10.1007/s40888-017-0082-2,"Viability, reproducibility and returns in production price systems"
Adrien Treuille; Rhiju Das,crowdsourcing; cell biology; knowledge management; embodied cognition; biology; scientific method; reproducibility; rigour,2014,Journal,Trends in Biochemical Sciences,10.1016/j.tibs.2014.08.005,Scientific rigor through videogames
Jeffrey R. Stevens,social psychology; psychology; comparative psychology; reproducibility,2017,Journal,Frontiers in Psychology,10.3389/fpsyg.2017.00862,Replicability and Reproducibility in Comparative Psychology
Antonino Bianco; Garden Tabacchi; Maria Di Pasquale; Emanuele Amodio; Caterina Mammina; Monèm Jemni,medline; food group; systematic review; reproducibility; physical therapy; medicine; almost all,2014,Journal,Public Health Nutrition,10.1017/S1368980013003157,Validation and reproducibility of dietary assessment methods in adolescents: a systematic literature review.
Brett Grossman; J. Michael Peterson,scattering parameters; reproducibility; calibration; computer science; electronic engineering; operator; network analyzer; measurement uncertainty; analysis of variance; observational error,2010,Conference,NA,10.1109/ARFTG76.2010.5700052,A process to reduce reproducibility error in VNA measurements
Ed Yong,psychology; reproducibility; forensic engineering,2013,Journal,Nature,10.1038/nature.2013.14232,Psychologists strike a blow for reproducibility
Mohamed A. F. Noor; Michael G. Ritchie; Allen J. Moore; Ruth G. Shaw,biology; ecology; computational biology; reproducibility; transparency,2016,Journal,Journal of Evolutionary Biology,10.1111/jeb.12894,Transparency and reproducibility in evolutionary research
Juliana Freire; Vicky Steeves; Remi Rampin; Fernando Chirigati; Dennis E. Shasha,data mining; computer science; reproducibility,2016,Journal,Journal of Social Structure,10.21105/joss.00107,ReproZip: The Reproducibility Packer
Thaís Cristina Chaves; Lidiane Lima Florencio; Marcelo E. Bigal; José Geraldo Speciali; Débora Bevilaqua-Grossi; Fabíola Dach; Lívia B. Branisso; Maria C. Gonçalves,checklist; physical therapy; pathology; social psychology; allodynia; psychology; reproducibility,2012,Journal,Arquivos De Neuro-psiquiatria,10.1590/S0004-282X2012001100006,"12 item Allodynia Symptom Checklist/Brasil: cross-cultural adaptation, internal consistency and reproducibility"
João Batista de Sousa; Rivadávio Fernandes Batista de Amorim; José Luiz Fontoura-Andrade,data reporting; animal husbandry; medicine; standardization; laboratory rat; reproducibility; risk analysis; external validity; environmental resource management; surgery,2017,Journal,Acta Cirurgica Brasileira,10.1590/s0102-865020170030000010,Improving reproducibility and external validity. The role of standardization and data reporting of laboratory rat husbandry and housing
Michelle Hilts; Emily Heath; A Jirasek; E Maynard,nuclear medicine; gel dosimetry; polymer; reproducibility; x ray; materials science; medical physics; computed tomography,2017,Journal,NA,10.1088/1742-6596/847/1/012047,Accuracy and reproducibility in x-ray computed tomography polymer gel dosimetry
Bettina Baessler; Bernhard Schnackenburg; Agathe Giolda; Alexander C. Bunck; David Maintz; Christian Stehning; Frank Schaarschmidt,reproducibility; medicine; information retrieval; bioinformatics; text mining,2015,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-17-S1-W12,Reproducibility of three different cardiac T2-mapping sequences at 1.5T and impact of cofactors on T2-relaxation times
Michael S. Hamada; Tom Burr,reproducibility; censoring; statistics; bayesian probability; likelihood function; multiplicative function; engineering; detection limit; repeatability; markov chain monte carlo; econometrics,2014,Journal,Accreditation and Quality Assurance,10.1007/s00769-014-1044-9,Analyzing censored data in the analysis of multiplicative repeatability and reproducibility studies
Mark Russell; Michael Kingsley; David Benton,job design; psychology; construct validity; coaching; social psychology; reproducibility; reliability; letter to the editor,2012,Journal,Journal of Sports Sciences,10.1080/02640414.2012.723134,"Authors' response to letter to the Editor: “The need for ‘representative task design’ in evaluating efficacy of skills tests in sport: A comment on Russell, Benton and Kingsley (2010)”"
Keiichiro Koiwai; A. Fukazawa; T. Ozawa; K. Sakai; Masumi Kadoya; H. Matsushita; A. Shinoda,medical physics; radiology; radiation therapy; medicine; reproducibility,2017,Journal,Radiotherapy and Oncology,10.1016/S0167-8140(17)32174-6,EP-1811: Aligning the chest with a couch improved reproducibility in radiotherapy for head and neck cancers
Hee Jung Moon; Min Jung Kim; Kyunghwa Han; Eun-Kyung Kim; Jung Hyun Yoon; Hye Young Park,ultrasonography; radiology; elastography; medicine; pathology; reproducibility,2014,Journal,Ultrasound in Medicine and Biology,10.1016/j.ultrasmedbio.2013.12.021,Intra-observer Reproducibility and Diagnostic Performance of Breast Shear-Wave Elastography in Asian Women
Joseph M. Reinhardt; Kaifang Du; Kunlin Cao; Gary E. Christensen; Kai Ding; John E. Bayouth,standard deviation; mathematics; data set; image registration; pulmonary function testing; jacobian matrix and determinant; lung; reproducibility; nuclear medicine,2011,Journal,Medical Physics,10.1118/1.3613385,WE‐E‐BRC‐07: Evaluate Reproducibility of 4DCT Registration‐Based Lung Ventilation Measurement with Gamma Comparison Method
L. Ganry; C.M. Bandini; J.P. Meningaud; B. Hersant; J. Quilichini; P. Leyder,medicine; reconstructive surgery; reproducibility; free flap; surgery,2017,Journal,International Journal of Oral and Maxillofacial Surgery,10.1016/j.ijom.2017.02.1276,Three-dimensional surgical modelling with an open-source software protocol: study of precision and reproducibility in mandibular reconstruction with the fibula free flap
Kiyoshi Ohishi; Yuki Yokokura,stiffness; motion control; computer science; reproducibility; bandwidth; control engineering; copying; transfer function; viscosity; observer; control theory,2012,Conference,NA,10.1109/IECON.2012.6389472,Reproducibility analysis and experimental validation of motion-copying system
Amir Dehghani; Amir Momeni Boroujeni; Raavi Gupta; Elham Yousefi,immunohistochemistry; medicine; reproducibility; her2 neu; pathology,2016,Journal,American Journal of Clinical Pathology,10.1093/ajcp/aqw161.036,Whole Slide Imaging for HER2/neu Immunohistochemistry: Reproducibility Study for Digital and Paired Glass Slide Interpretation
M. J. Kudla; Juan Luis Alcázar,medicine; digital image correlation; radiology; observer; reproducibility,2011,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.9975,P30.12: Spatio-temporal image correlation (STIC) using high definition flow (HDF) for assessing ovarian vascularization: An inter-observer reproducibility analysis
Ken Asakawa; Hitoshi Ishikawa,psychology; normative; statistics; reproducibility,2017,Journal,Journal of Clinical & Experimental Ophthalmology,10.4172/2155-9570.1000654,Reproducibility and Normative Values of the Parameters of a New Hand-Held Digital Pupillometer
Galit Shmueli; Ron S. Kenett,bioinformatics; biology; terminology; reproducibility,2015,Journal,Nature Methods,10.1038/nmeth.3489,Clarifying the terminology that describes scientific reproducibility
Bernd W. Sigusch; Oliver Schaefer; Harald Kuepper; Arndt Guentsch; David C. Watts,composite material; lithium; reproducibility; materials science; ceramic,2012,Journal,Dental Materials,10.1016/j.dental.2011.12.008,Marginal and internal fit of pressed lithium disilicate partial crowns in vitro: A three-dimensional analysis of accuracy and reproducibility
Lawrence H. Schwartz; Binsheng Zhao; P Guo; Y Li; Yongqiang Tan,radiology; reproducibility; medicine; nuclear medicine,2011,Journal,Medical Physics,10.1118/1.3611991,"SU‐E‐T‐40: Exploring the Reproducibility of Tumor Volumes Measured by Radiologist, Computer‐Aided Radiologist and Computer Alone"
Karl Schweitz; C.M. Foley; Elaine Miller; Nathan Hanke; Jessica Pedersen; Mark A. Osinski,measurement systems analysis; data mining; medicine; anesthesia; repeatability; information retrieval; reproducibility,2011,Journal,Journal of Pharmacological and Toxicological Methods,10.1016/j.vascn.2011.03.125,Use of measurement system analysis to evaluate repeatability and reproducibility within a pool of nonclinical ECG analysts
Eva Larsson; Anna E. C. Molnar; Gerd Holmström,radiology; reproducibility; medicine; repeatability; time domain; surgery; optics; optical coherence tomography,2015,Journal,Acta Ophthalmologica,10.1111/aos.12695,"Macular thickness assessed with spectral domain OCT in a population-based study of children: normative data, repeatability and reproducibility and comparison with time domain OCT"
Didier Castel; Franck Levallois; Michel Bougoin,reproducibility; engineering drawing; materials science; composite material; isotropy; homogeneity,2017,Conference,NA,10.1117/12.2309208,"CTE homogeneity, isotropy and reproducibility in large parts made of sintered SiC"
Irina Basieva; Andrei Khrennikov,mathematics; repeatability; observable; quantum; probability distribution; psychophysics; heuristic; quantum mechanics; reproducibility,2015,Journal,Foundations of Physics,10.1007/s10701-015-9932-3,On the Possibility to Combine the Order Effect with Sequential Reproducibility for Quantum Measurements
Grace C. Y. Peng,computer vision; reusability; data science; computer science; artificial intelligence; reproducibility; computer engineering,2016,Journal,IEEE Transactions on Biomedical Engineering,10.1109/TBME.2016.2603418,Moving Toward Model Reproducibility and Reusability
Iaron da Costa Araújo; José B. de Sousa Nunes; Francisco Gomes de Oliveira Neto; Wesley Oliveira da Silva,software reliability testing; computer science; empirical process; empirical evidence; data mining; systems engineering; software construction; reproducibility; empirical research; software,2016,Conference,NA,10.1145/2993288.2993303,ARRESTT: A framework to create reproducible experiments to evaluate software testing techniques
Birgit Juul-Kristensen; Flemming Enoch; Lars Remvig; Per Kjaer; Arne Elkjaer,sitting; lumbar; case control study; medicine; predictive value of tests; reproducibility; clinical practice; physical therapy,2011,Journal,BMC Musculoskeletal Disorders,10.1186/1471-2474-12-114,Inter-examiner reproducibility of tests for lumbar motor control
Véronique Feipel; Benoît Beyer; Céline Mahieu; Patrick Salvia; Olivier Snoeck; J.-L. Sterckx; Marcel Rooze; Pierre Martin-Sisteron; S. Van Sint Jan; H. Bajou; Jérôme Coupier,physical therapy; reproducibility; artificial intelligence; psychology; computer vision; repeatability,2015,Journal,Gait & Posture,10.1016/j.gaitpost.2015.03.137,New foot segmentation model: Repeatability and reproducibility study
Yukitaka Ohashi; Yuya Takane; Eriya Tokutake; Minako Nabeshima; Tomohiko Ihara; Yukihiro Kikegawa; Youhei Yamakawa,electricity; atmospheric sciences; environmental science; weather forecasting; solar irradiance; reproducibility; meteorology,2017,Journal,Journal of Japan Society of Civil Engineers,10.2208/jscejer.73.57,VALIDATION OF A NUMERICAL URBAN WEATHER FORECASTING MODEL COUPLED WITH A BUILDING ENERGY MODEL IN TERMS OF THE REPRODUCIBILITY OF SOLAR IRRADIANCE AND ELECTRICITY DEMAND
Chung-Wei Lee; Ya-Fang Chen; Shan-Kai Chen; Chung-Yi Yang; Lee-Ren Yeh; Hon-Man Liu,radiology; brain morphometry; pathology; reproducibility; retrospective cohort study; medicine,2016,Journal,PLOS ONE,10.1371/journal.pone.0146913,Reproducibility of Brain Morphometry from Short-Term Repeat Clinical MRI Examinations: A Retrospective Study
Mark B De Ste Croix; Pilar Sainz de Baranda; Fernando Santonja; Francisco Ayala,hamstring; concurrent validity; confidence interval; random error; reproducibility; psychology; physical therapy; coefficient of variation; intraclass correlation,2012,Journal,Journal of Strength and Conditioning Research,10.1519/JSC.0b013e31823db1e2,Reproducibility and Concurrent Validity of Hip Joint Angle Test for Estimating Hamstring Flexibility in Recreationally Active Young Men
K. P. Mashige,mathematics; standard deviation; repeatability; keratoconus; statistics; optics; repeated measures design; reproducibility,2015,Journal,African Vision and Eye Health,10.4102/aveh.v74i1.16,"Repeatability and reproducibility of axial length, anterior chamber depth and crystalline lens thickness measurements using the Nidek US-500 Echoscan"
Christopher D. Barr; Jukka-Pekka Onnela,openness to experience; medical research; data science; medicine; engineering management; reproducibility,2012,Journal,Chance,10.1080/09332480.2012.726555,Establishing a Culture of Reproducibility and Openness in Medical Research with an Emphasis on the Training Years
Mohammad Hossein Dashti; Nedda Y. Hifeda; Roxana Hashemian; Haitem Mm. Naas,materials science; composite material; polyvinyl siloxane; engineering drawing; post and core; reproducibility; acrylic resin,2014,Journal,Journal of Prosthetic Dentistry,10.1016/j.prosdent.2014.06.006,A technique to ensure the reproducibility of a cast post and core.
Gabriel F.T. Gomes; Edson Borin,theoretical computer science; configuration management; computer science; source code; scientific method; database; compiler; software; software versioning; reproducibility,2012,Conference,NA,10.1109/WSCAD-SSC.2012.27,A Database for Reproducible Computational Research
Hatim Al-Lawati; Arwa Z. Al-Riyami; Hiedi Davis; Zainab S. Al-Hosni; Jamal Al-Qasabi; Sahimah Al-Mamari; Murtadha Al-Khabori,platelet; reproducibility; pathology; surgery; medicine,2016,Journal,Oman Medical Journal,10.5001/omj.2016.83,Reproducibility of Manual Platelet Estimation Following Automated Low Platelet Counts
Na Lae Eun; Jin-Suck Suh; Tae-Sub Chung; Hanna Yoo; Yeon Hwa Yoo; Robert D. Peters; Sungjun Kim; Moonjung Hwang; Choon Sik Yoon; Young Han Lee,lumbar; medicine; magnetic resonance imaging; intervertebral disc; radiology; reproducibility,2016,Journal,Korean Journal of Radiology,10.3348/kjr.2016.17.6.903,Interobserver and Test-Retest Reproducibility of T1ρ and T2 Measurements of Lumbar Intervertebral Discs by 3T Magnetic Resonance Imaging
Scot Garg; Chrysafios Girasis; Dick Goedhart; Patrick W. Serruys; Gerrit-Anne van Es; Marie-Angèle Morel; Marco Bressers; Hector M. Garcia-Garcia; Giovanna Sarno,medicine; cohort; angiography; syntax; standard deviation; decile; coronary artery disease; reproducibility; radiology,2010,Journal,Catheterization and Cardiovascular Interventions,10.1002/ccd.22372,The SYNTAX score revisited: A reassessment of the SYNTAX score reproducibility
陈 佳 Chen Jia; 潘永强 Pan Yongqiang,plasma enhanced chemical vapor deposition; optics; analytical chemistry; reproducibility; physics; thin film; microstructure,2017,Journal,Laser & Optoelectronics Progress,10.3788/LOP54.113102,Reproducibility of Thin Films Deposited on Microstructure Surface by PECVD Technology
Frank H. Collins; Gregory R. Madey; S. M. Niaz Arifin,verification and validation; reproducibility; computer science; reliability engineering,2016,BookChapter,NA,10.1002/9781118964385.ch7,"Verification, Validation, Replication, and Reproducibility"
Leticia Vidal; Gastón Ares; Sara R. Jaeger; Ji Yin; Sok L. Chheang; Christina M. Bava; Ana Giménez,data mining; product; econometrics; robustness; reproducibility; mathematics; product category,2013,Journal,Food Quality and Preference,10.1016/j.foodqual.2013.04.009,Check-all-that-apply (CATA) responses elicited by consumers: Within-assessor reproducibility and stability of sensory product characterizations
Toshikatsu Tanaka; Sachiko Kido; Yoshiharu Ogawa,diabetes mellitus; qt interval; long qt syndrome; medicine; reproducibility,2016,Journal,Pediatrics International,10.1111/ped.13120,Reproducibility of corrected QT interval in pediatric genotyped long QT syndrome
Bernard J. Feldman,physics; reproducibility; cold fusion; nuclear engineering; nuclear physics,2010,Journal,Physics Today,10.1063/1.3518197,Cold fusion and reproducibility
Michael Thompson; Roger Wood,performance studies; chemistry; reproducibility; repeatability; standard deviation; analytical chemistry; detection limit; analyte,2015,Journal,Analytical Methods,10.1039/C4AY02020K,The ‘Horwitz ratio’—a study of the ratio between reproducibility and repeatability precisions in the analysis of foodstuffs
D. Pedraza; J. Astudillo; M. Jacobsen; C. Jacobsen; M. Yamamoto,radiology; medicine; fetus; observer; reproducibility; central nervous system; 3d ultrasound,2011,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.9290,OP03.10: Inter and intra‐observer reproducibility in the standard evaluation of fetal central nervous system using 3D ultrasound
Priscila Laiza Rubim Leão; Helvécio Marangon Júnior; Martinho Campolina Rebello Horta; Victória Vasconcellos Moreira Melo; Maria Cássia Ferreira de Aguiar; Ângela Braga Caixeta; Paulo Eduardo Alencar Souza,wilcoxon signed rank test; friedman test; reproducibility; medicine; pathology; repeatability; tumor budding,2017,Journal,Journal of Oral Pathology & Medicine,10.1111/jop.12578,"Reproducibility, repeatability and level of difficulty of two methods for tumor budding evaluation in oral squamous cell carcinoma"
Harry T. Reis; Karisa Y. Lee,reproducibility; premise; personality psychology; ranging; social psychology; psychology,2016,Journal,Journal of Experimental Social Psychology,10.1016/j.jesp.2016.01.005,"Promise, peril, and perspective: Addressing concerns about reproducibility in social–personality psychology"
Ashish Gehani; Tanu Malik; Basim Baig; Dawood Tariq,provenance; sensor fusion; reproducibility; data mining; computer science; architecture; metadata,2011,Conference,NA,10.1109/POLICY.2011.12,Policy-Based Integration of Provenance Metadata
Frank Bochmann; Josef Guber; Michael A. Thiel; Alex P. Lange; Lucas M. Bachmann; Ivo Guber,retinal; medicine; optics; reproducibility,2011,Journal,Graefes Archive for Clinical and Experimental Ophthalmology,10.1007/s00417-011-1704-y,Reproducibility of straylight measurement by C-Quant for assessment of retinal straylight using the compensation comparison method
Matthew Rotelli,medical record; management science; reproducibility; retrospective cohort study; medicine; transparency; subjectivity; generalizability theory; health care; observational study,2015,Journal,Therapeutic Innovation & Regulatory Science,10.1177/2168479015578155,Ethical Considerations for Increased Transparency and Reproducibility in the Retrospective Analysis of Health Care Data
Eun-Soon Im; Joong-Bae Ahn; Joonlee Lee,climatology; downscaling; meteorology; reproducibility; physics,2012,Journal,Journal of The Meteorological Society of Japan,10.2151/jmsj.2012-404,The reproducibility of surface air temperature over South Korea using dynamical downscaling and statistical correction
Shinya Kojima; Masami Hirata; Eiko Ueno; Hiroyuki Shinohara,magnetic resonance imaging; artificial intelligence; computer vision; medicine; phase correlation; reproducibility; radiology; medical prescription,2013,Journal,Radiological Physics and Technology,10.1007/s12194-013-0211-8,Reproducibility of scan prescription in follow-up brain MRI: manual versus automatic determination
Bernhard Gerber; Estelle Defourneaux; M. Joubert; Alain Manrique; Damien Legallois; Pia Tager; Rémy Morello; Bastien Le Guellec,cardiac magnetic resonance imaging; anesthesia; cardiomyopathy; radiology; reproducibility; isoflurane; magnetic resonance imaging; medicine; anesthetic,2017,Journal,Scientific Reports,10.1038/s41598-017-07083-1,Test-retest reproducibility of cardiac magnetic resonance imaging in healthy mice at 7-Tesla: effect of anesthetic procedures
I.V. Vachkov; S.N. Vachkova,applied psychology; social psychology; psychology; reproducibility,2016,Journal,Cultural-Historical Psychology,10.17759/chp.2016120110,Reproducibility of Psychological Experiments as a Problem of Post-Nonclassical Science
Hiroshi Kondoh; Mitsuhiro Yanagida,chemistry; biological process; bioinformatics; metabolomics; reproducibility; sample size determination,2016,Journal,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.1607149113,Reply to Mäkinen and Ala-Korpela: Small-scale but accurate metabolomics with high reproducibility for identifying age-related blood metabolites
Andreas Byrhagen; Christian Hansen; Tue Secher Jensen; Hanne B. Albert; Andrew M. Briggs; Peter Kent; Karina Kjaergaard,reproducibility; coding; radiology; physical therapy; medicine; quality assurance; narrative; pathology,2011,Journal,Chiropractic & Manual Therapies,10.1186/2045-709X-19-16,Inexperienced clinicians can extract pathoanatomic information from MRI narrative reports with high reproducibility for use in research/quality assurance
V. Ya. Smirnov; S. E. Verozubov,reproducibility; conversion factor; statistics; pulse duration; pulse pressure; mathematics,2011,Journal,Measurement Techniques,10.1007/s11018-011-9664-5,Results of comparisons of GET 131–81 variable pressure standard instruments
Jung-Hyun Kim; W. Jon Williams; Raymond J. Roberge; Aitor Coca,reproducibility; medicine; physical therapy,2011,Journal,Medicine and Science in Sports and Exercise,10.1249/01.MSS.0000401883.61944.ed,Reproducibility of Physiological Measures in Protective Ensemble User Performance Testing: 2491
Marcus R. Munafò; John P. A. Ioannidis; Jonathan Flint; Emma S. J. Robinson; Claire Mokrysz; Katherine S. Button; Brian A. Nosek,reproducibility; empirical evidence; biology; odds; developmental psychology,2013,Journal,Nature Reviews Neuroscience,10.1038/nrn3475-c6,Empirical evidence for low reproducibility indicates low pre-study odds
Sanjay Basu; Joshua D. Wallach,medicine; physical therapy; reproducibility,2016,Journal,International Journal of Epidemiology,10.1093/ije/dyw338,Commentary: The challenge of evaluating and improving evidence when research lacks reproducibility
Yue Zhang,bioinformatics; reproducibility; computer science; data science; omics,2013,Journal,Journal of Aging Science,10.4172/2329-8847.1000e104,Open Access (OA) and the Heritage of Research Reproducibility
Cornelius Imobeke; Jessica M Harris; Chris B Lawton; Chiara Bucciarelli-Ducci; Elisa McAlindon,reproducibility; intraclass correlation; radiology; bland altman plot; medicine,2012,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-14-S1-T11,Inter- and intra-study reproducibility of LV volume analysis performed by technologists
Huimin Xia; Ying-Fang Wu; Wanqing Xiao; Songying Shen; Yu Liu; Jian-Rong He; Hui-Yun Xiao; Fang Hu; Yan-Yan Wu; Xiu Qiu; Lan Qiu; Nian-Nian Chen; Jin-Hua Lu; Ming-Yang Yuan; Cui-Yue Hu; Xiao-Yan Xia,pregnancy; diabetes mellitus; pediatrics; intraclass correlation; medicine; statistics; reproducibility; food frequency questionnaire; cohort study; food group,2016,Journal,Nutrients,10.3390/nu8080454,Validity and Reproducibility of a Dietary Questionnaire for Consumption Frequencies of Foods during Pregnancy in the Born in Guangzhou Cohort Study (BIGCS)
Marco Spinetta; Alberto Pagani; Bernard Ranchoux; Sergio Tenucci,electronic engineering; semiconductor device; repeatability; computer science; reproducibility,2011,Patent,NA,NA,Method for an improved checking of repeatability and reproducibility of a measuring chain for semiconductor device testing
Y.S. Horowitz; D. Sibony; L. Oster,thermoluminescence; dosimetry; physics; reproducibility; analytical chemistry; thermoluminescent dosimeter,2014,Journal,Radiation Measurements,10.1016/j.radmeas.2014.01.005,The effect of sample/planchet geometry and temperature resolution on the reproducibility of glow curve shapes and precision of dose measurement in LiF-TLD-100 thermoluminescent dosimetry
Sanchez Rojas Ji; Cardona Arias Ja; Jaramillo Caro Am,explained variation; statistics; predictive validity; exploratory factor analysis; child development; cronbach s alpha; reproducibility; simulation; medicine; content validity,2015,Journal,Translational biomedicine,10.21767/2172-0479.100025,Reproducibility and Validity of the Abbreviated Scale of Development and Frequency of Abnormal Child Development in Medellin
James G. Spahn; Diane Langemo; Linda Snodgrass,ruler; confidence interval; reproducibility; statistics; medicine; equivalence,2015,Journal,Advances in Skin & Wound Care,10.1097/01.ASW.0000465900.04721.18,Accuracy and Reproducibility of the Wound Shape Measuring and Monitoring System.
Robert Bolhar; Marshall I. Weisler; Jian-xin Zhao; Yuexing Feng; Jinlong Ma,relative standard deviation; inductively coupled plasma mass spectrometry; zircon; mineralogy; ranging; archaeology; basalt; geology; sample size determination; analytical chemistry; elemental analysis; reproducibility,2011,Journal,Archaeometry,10.1111/j.1475-4754.2010.00585.x,"Reproducibility of Elemental Analyses of Basaltic Stone Artefacts By Quadruple Icp-Ms Using Different Sample Sizes and Digestion Methods, With Implications for Archaeological Research"
Mirela Danila; Simona Bota; Roxana Sirli; Ioan Sporea; Dan Costachescu; Alina Popescu,intraclass correlation; elastography; reproducibility; medicine; pathology; impulse; acoustic radiation force; radiology,2012,Journal,Ultrasound in Medicine and Biology,10.1016/j.ultrasmedbio.2012.02.032,Intra- and Interoperator Reproducibility of Acoustic Radiation Force Impulse (ARFI) Elastography–Preliminary Results
Joseph P. Garner; Hanno Würbel; Corinna Auer; S. Helene Richter; Joachim Kunert,bioinformatics; biology; reproducibility,2010,Journal,Nature Methods,10.1038/nmeth0310-167,Systematic variation improves reproducibility of animal experiments
Corina Schuster; Thierry Ettlin; Michael A. McCaskey,psychometrics; whiplash; psychology; quality of life research; german; psychiatry; reproducibility; physical therapy,2013,Journal,Health and Quality of Life Outcomes,10.1186/1477-7525-11-36,German version of the whiplash disability questionnaire: reproducibility and responsiveness.
Roberta Mendonça; Ney Meziat-Filho; Leandro Calazans Nogueira; Adriano Pezolato; Felipe José Jandre dos Reis,cohen s kappa; physical medicine and rehabilitation; reproducibility; confidence interval; psychology; physical therapy,2016,Journal,Journal of Bodywork and Movement Therapies,10.1016/j.jbmt.2015.11.004,Reproducibility of the low back clinical postural grouping in adolescents
Tobias Schaeffter; Martin O. Leach; Vicky Goh,radiology; reproducibility; magnetic resonance imaging; clinical practice; medical physics; medicine,2013,Journal,Radiology,10.1148/radiol.12122447,Reproducibility of Dynamic Contrast-enhanced MR Imaging: Why We Should Care
