AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Bennett Kleinberg; Maximilian Mozes,computer science; open science; data mining; named entity; world wide web; web application,2017,Journal,Journal of Social Structure,10.21105/joss.00293,Web-based text anonymization with Node.js: Introducing NETANOS (Named entity-based Text Anonymization for Open Science)
D. Raj Raman; Michael Howe; Amy L. Kaleita; Adina Howe,medicine; open science; publishing; open data; science education; imagination; preprint; media studies,2017,Journal,F1000Research,10.12688/f1000research.11232.1,Imagining tomorrow's university: open science and its impact
A Huffman; Ana Y. Rodríguez-Marrero; Achintya Rao; Alicia Calderon; K. Lassila-Perini; T. McCauley; David Colling,database; software; virtual machine; outreach; collision; computer science; data mining; novelty; open data; open science; usability,2016,Journal,NA,10.1016/j.nuclphysbps.2015.09.195,Preparations for the public release of high-level CMS data
Guangyu Zou; Levent Yilmaz,open innovation; knowledge management; open science; social network; computer science; social connectedness; virtual organization; exploratory research; virtual engineering; management science; science communication,2011,Journal,Computational and Mathematical Organization Theory,10.1007/s10588-010-9068-0,Dynamics of knowledge creation in global participatory science communities: open innovation communities from a network perspective
Rebecca Chaplin-Kramer; Elena M. Bennett,sustainable development; environmental resource management; ecosystem; medicine; open data; sustainability; neuroscience; scientific literature; ecosystem services; conceptualization; open science,2016,Journal,F1000Research,10.12688/f1000research.9470.1,Science for the sustainable use of ecosystem services
Gerd Wagner,open science; user interface; scalable vector graphics; web based simulation; informatics; computer science; simulation; instructional simulation; discrete event simulation; html5,2017,Conference,NA,10.1109/WSC.2017.8248130,Sim4edu.com — Web-based simulation for education
Christopher J. Lortie,ideation; knowledge management; evolutionary biology; leverage; open science; biology; transparency; workflow,2017,Journal,Ideas in Ecology and Evolution,10.7287/peerj.preprints.3282v2,Idea farming: it is a good idea to have bad ideas in science
Erich H. Witte; Frank Zenker,empirical psychology; research program; empirical evidence; open science; statistical inference; meta analysis; computer science; social psychology; random effects model; statistical significance,2017,Journal,Frontiers in Psychology,10.3389/fpsyg.2017.01847,From discovery to justification: Outline of an ideal research program in empirical psychology
Tom Clark; Andrew Turner; Madeleine Murtagh; Joel Minion; Oliver Butters; Rebecca Wilson,medicine; conceptual schema; knowledge management; alternative medicine; open data; open science; corporate governance; software; stakeholder,2016,Journal,F1000Research,10.12688/f1000research.8786.1,Digital methodology to implement the ECOUTER engagement process
Maria Ferris; Tejas Desai; Xiangming Fang,open science; page view; alternative medicine; public relations; publishing; mean difference; open data; medicine,2012,Journal,F1000Research,10.12688/f1000research.1-66.v1,Introducing the global medical community to the information presented at local scientific conferences through nephrology blogs
Nicole Walger; Nadine Walger,open science; engineering; world wide web; library science,2017,Journal,ABI Technik,10.1515/abitech-2017-0029,4. Internationale Open-Science-Konferenz des Leibniz-Forschungsverbunds Science 2.0
Jennifer R. Fishman; Michelle L. McGowan; Eric T. Juengst; Suparna Choudhury,data science; data sharing; open science; human brain project; computer science; knowledge management; anonymity; cognitive psychology; data collection; big data; data driven; genomics,2014,Journal,Frontiers in Human Neuroscience,10.3389/fnhum.2014.00239,"Big data, open science and the brain: lessons learned from genomics"
Hariharan Ramar; Andreas Ahrens; Jelena Zascerinska; Natalia Andreeva,underpinning; knowledge management; empirical research; political science; open innovation; pedagogy; higher education; elaboration; open science; openness to experience; distance education,2016,Journal,NA,10.17770/sie2016vol1.1488,EDUCATORS’ OPINION ON WEBINARS IN HIGHER EDUCATION
Pak Nung Wong,comparative politics; knowledge space; geopolitics; social science; geography; humanities; open science; global south; open knowledge,2017,Journal,NA,10.1186/s40728-017-0043-8,"Open Science, Bandung and Ezekiel: crafting a transnational knowledge space towards the brave new world"
Bastian Widenmayer; Thomas Schildhauer; Oliver Gassmann; Sascha Friesike,knowledge management; conceptualization; phenomenon; open innovation; public relations; economics; social science; open science; openness to experience,2015,Journal,Journal of Technology Transfer,10.1007/s10961-014-9375-6,Opening science: towards an agenda of open science in academia and industry
Kalpana Shankar,computer science; cyberinfrastructure; information technology; data science; open science; data management; knowledge management; data sharing; exploratory research; self archiving; scientific method,2012,Conference,NA,10.1145/2132176.2132269,Self-archiving and collaboration in science 2.0: an exploratory study
Yimei Zhu,knowledge management; scholarly communication; discipline; citation; survey research; open science; publishing; computer science,2017,Journal,Scientometrics,10.1007/s11192-017-2316-z,"Who support open access publishing? Gender, discipline, seniority and other factors associated with academics' OA practice"
Erin C. McKiernan,knowledge management; societal impact of nanotechnology; genetics; open education; open data; open science; scholarship; redistribution; open learning; open research; biology,2017,Journal,PLOS Biology,10.1371/journal.pbio.1002614,Imagining the “open” university: Sharing scholarship to improve research and education
Carsten Schradin,data mining; evolutionary biology; natural history; biology; ecology; trait; cooperative breeding; flourishing; animal ethics; taxon; social evolution; open science,2017,Journal,Royal Society Open Science,10.1098/rsos.170346,Comparative studies need to rely both on sound natural history data and on excellent statistical analysis
Frank D. Nelli; Michael F. Wesner,perceptual learning; open data; biology; open science; diurnal temperature variation; neuroscience,2011,Journal,F1000Research,10.7490/f1000research.1667.1,Diurnal variation of glucocorticoids appears to modulate V1-specific perceptual learning
Evan J. Gowan; Y. Ait Brahim; Holloway; E.P. Dassié; X. Benito; N. Kuosmanen,open science; media studies; environmental science; physical geography,2017,Journal,Past Global Changes Magazine,10.22498/pages.25.2.99,Early-career paleoscientists meet in the mountains of Aragon
Mick Watson,bioinformatics; biology; genome biology; information dissemination; scientific method; open science; human genetics; computational biology,2015,Journal,Genome Biology,10.1186/s13059-015-0669-2,When will 'open science' become simply 'science'?
Michael A. Peters,media studies; sociology; open science; social science; preprint; peer review,2014,Journal,Educational Philosophy and Theory,10.1080/00131857.2013.781296,"Open Science, Philosophy and Peer Review"
Mikhail Sergeev; Dmitry Semyachkin; Eugene Kislyak,data mining; the internet; open science; computer science; sociology of scientific knowledge,2014,Journal,Procedia Computer Science,10.1016/j.procs.2014.06.022,CyberLeninka: Open Access and CRIS trends leading to Open Science in Russia
Halley Tsai; Yon K. Sung; Vinicio A. de Jesus Perez,open data; open science; anesthesiology; alternative medicine; medicine,2016,Journal,F1000Research,10.12688/f1000research.9739.1,Recent advances in the management of pulmonary arterial hypertension.
Christof Koch,computer science; bioinformatics; forebrain; neocortex; neuroscience; open science; brain,2014,Journal,BMC Neuroscience,10.1186/1471-2202-15-S1-A2,Exploring cortex in a high-throughput manner by building brain observatories
Eveline Wandl-Vogt; Roberto Therón,digital humanities; knowledge management; open science; engineering; citizen science,2017,Conference,NA,10.1145/3144826.3145376,Overview of the 'New Trends in Digital Humanities' track
Juha Karvanen; Jouni Tuomisto; Tero Tuovinen; Tom Frisk; Pekka Neittaanmäki; Timo Huttula; Antti Simola; Janne Ropponen,open data; unicorn; computer science; open science; environmental resource management,2016,Journal,Research Ideas and Outcomes,10.3897/rio.2.e9232,"Unicorn–Open science for assessing environmental state, human health and regional economy"
Stefania Druga; Justyna Ausareny; Denisa Kera; Yair Reshef,computer science; multimedia; global south; open source hardware; computer graphics images; shadow; open science; science communication; microfluidics; citizen science,2014,Conference,NA,10.1145/2668947.2668955,Open source hardware (OSHW) supporting interaction between traditional crafts and emergent science: wayang kulit over microfluidic interfaces
Sotaro Shibayama; Yasunori Baba; John P. Walsh,social science; economics; commercialization; social exchange theory; open science; entrepreneurship; scientific method; normative,2012,Journal,American Sociological Review,10.1177/0003122412452874,Academic Entrepreneurship and Exchange of Scientific Resources Material Transfer in Life and Materials Sciences in Japanese Universities
Nirav Merchant; Kathleen Kennedy; Eric Lyons; Paul Sarando; Upendra Kumar Devisetty,stack; software versioning; software; open data; neuroscience; software deployment; open science; virtualization; computer engineering; medicine,2016,Journal,F1000Research,10.12688/f1000research.8935.1,Bringing your tools to CyVerse Discovery Environment using Docker
Adina Howe; Amy L. Kaleita; Michael Howe; D. Raj Raman,applied science; science communication; medicine; media studies; preprint; science technology society and environment education; science education; open science; science policy; open data,2017,Journal,F1000Research,10.12688/f1000research.11232.2,Imagining tomorrow's university in an era of open science
Kuan-Hsun Chen; Shawn Harmon,socioeconomics; data sharing; public good; medicine; law; medical research; health care; open science; population genomics,2012,Journal,Medical Law Review,10.1093/medlaw/fws006,MEDICAL RESEARCH DATA-SHARING: THE ‘PUBLIC GOOD’ AND VULNERABLE GROUPS
Elta Smith; Louise Lepetit; Catherine A. Lichten; Sarah Parks; Salil Gunashekar; Molly Morgan Jones; Calum MacLure; Catriona Manville,science technology society and environment education; engineering ethics; political science; open science,2017,Book,NA,10.7249/TL252,Monitoring Open Science Trends in Europe
Philippa C. Matthews,alternative medicine; publishing; medicine; peer review; open data; preprint; open science; knowledge management,2016,Journal,F1000Research,10.12688/f1000research.10318.2,Fairness in scientific publishing
Andreas Brandtner; Stefan Wiederkehr,engineering; world wide web; open science,2017,Journal,ABI Technik,10.1515/abitech-2017-0059,Nachhaltigkeit durch Kooperation im Zeitalter von Open Science
Andrea C. Rinaldi,world wide web; new media; biology; social media; open science; digital revolution; data sharing; experimental data; constructive; social network,2014,Journal,EMBO Reports,10.1002/embr.201438659,"Spinning the web of open science: Social networks for scientists and data sharing, together with open access, promise to change the way research is conducted and communicated."
E. Richard Gold,knowledge management; translational research; genetics; open science; biology,2016,Journal,PLOS Biology,10.1371/journal.pbio.2001259,Accelerating Translational Research through Open Science: The Neuro Experiment.
Anand Padmanabhan; John Paul Navarro; Shaowen Wang,interoperability; teragrid; database; cyberinfrastructure; distributed computing; information system; middleware; data management; open science; computer science; software deployment,2011,Conference,NA,10.1145/2016741.2016786,A CyberGIS gateway approach to interoperable access to the National Science Foundation TeraGrid and the Open Science Grid
Rafal T. Marszalek; Louisa Flintoft,form of the good; open science; intellectual property; license; biology; source code; copyleft; computer security; mit license; bioinformatics,2016,Journal,Genome Biology,10.1186/s13059-016-1040-y,Being open: our policy on source code
Sean Ekins; Antony J. Williams; Lou Peck,open data; open science; data sharing; preprint; knowledge management; social network; publishing; peer review; medicine; altmetrics,2017,Journal,F1000Research,10.12688/f1000research.12185.1,"The new alchemy: Online networking, data sharing and research activity distribution tools for scientists"
Sarah Cornell; Cat Downy,system dynamics; engineering; open science; biosphere; operations research; biogeochemical cycle; earth system science; anthroposphere; environmental resource management; fundamental human needs; knowledge integration,2011,Journal,Procedia environmental sciences,10.1016/j.proenv.2011.05.001,Foreword: About ESS 2010
Sotaro Shibayama,public relations; socioeconomics; open science; psychological intervention; marketing; survey data collection; commercialism; entrepreneurship; norm; economics,2012,Journal,Journal of Technology Transfer,10.1007/s10961-010-9202-7,"Conflict between Entrepreneurship and Open Science, and the Transition of Scientific Norms"
John J. Walsh; Jonathan Dukes,general purpose computing on graphics processing units; distributed computing; grid; open science; grid computing; computer science,2014,Conference,NA,10.15439/2014F337,Supporting job-level secure access to GPGPU resources on existing grid infrastructures
Peter Willett; Stephen Pinfield; Valerie C.L. Spezi; Simon Wakeling; Jenny Fry; Claire Creaser,scholarly communication; publication; open science; sociology; public relations; publishing; soundness,2017,Journal,Learned Publishing,10.1002/leap.1117,Open access megajournals: The publisher perspective (Part 1: Motivations)
Jeremy G. Frey; Colin Leonard Bird,nanotechnology; information technology; big data; grand challenges; cheminformatics; computer science; data sharing; open science; ontology; e research,2013,Journal,Chemical Society Reviews,10.1039/C3CS60050E,Chemical information matters: an e-Research perspective on information and data sharing in the chemical sciences
Till Utesch; Dennis Dreiskämper; Katharina Geukes,psychology; open science; psychoanalysis,2017,Journal,Zeitschrift Fur Sportpsychologie,10.1026/1612-5010/a000205,Open Science in der Sportwissenschaft
Varshil Mehta; Zubair Ahmed Ratan; Bhuiyan Mohammad Mahtab Uddin; Monali Rajawat; Mejbah Uddin Ahmed; Sushmita Roy; Sojib Bin Zaman,medicine; pathology; antibiotics; open data; open science; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.12887.1,Evaluation of antibiotic susceptibility in wound infections: A pilot study from Bangladesh
Radovan Vrana,knowledge management; open science; computer science; open educational resources; open learning; interaction design foundation; openness to experience,2015,Conference,NA,10.1109/MIPRO.2015.7160399,"Open science, open access and open educational resources: Challenges and opportunities"
Amber Spackman Jones; Courtney G. Flint; Jeffery S. Horsburgh,socio hydrology; watershed management; data management; data sharing; cyberinfrastructure; geology; open science; management science; research program; environmental resource management,2017,Journal,Journal of The American Water Resources Association,10.1111/1752-1688.12568,Data Management Dimensions of Social Water Science: The iUTAH Experience
Roman Leischik,open data; victory; cardiology; open science; alternative medicine; internal medicine; medicine,2015,Journal,F1000Research,10.12688/f1000research.6318.1,Sports cardiology: lessons from the past and perspectives for the future.
MacIntyre Leigh; Glatard Tristan; Das Samir; Evans Alan,medical education; loris; neuroscience; data mining; medicine; open science,2016,Journal,Frontiers in Neuroinformatics,10.3389/conf.fninf.2016.20.00056,Open Science at the Montreal Neurological Institute - LORIS & CBRAIN
Soichi Hayashi; Rob Quick; Arvind Gopu,web service; engineering; ticket; synchronizing; computer security; grid; open science; synchronization; ticket granting ticket,2011,Journal,NA,10.1088/1742-6596/331/8/082013,GOC-TX: A Reliable Ticket Synchronization Application for the Open Science Grid
Sarah A. Mazzilli; Marcella L. Erb; Matthew D. Mattozzi; Kearney T. W. Gunsalus; Patricia R. Goodwin; Vaibhav P. Pai; Eldi Schoenfeld; Thomas A. Bowman; Kristin A. Krukenberg; Ayesha Islam; Erica M. Walsh; Drew C. MacKellar; Jessica K. Polka; James Kraemer; Leila Shokri; Gary S. McDowell; Avi Robinson-Mosher; Jonathan D. Jackson,public engagement; open data; alternative medicine; data sharing; publishing; engineering management; workforce; medicine; scientific method; open science,2014,Journal,F1000Research,10.12688/f1000research.5878.2,Shaping the Future of Research: a perspective from junior scientists
Graham Scott,software; open data; medicine; publishing; text mining; channel; digital literacy; open science; alternative medicine; higher education; multimedia,2015,Journal,F1000Research,10.12688/f1000research.6323.1,Teaching and communicating science in a digital age
Ben Panko,engineering physics; open science; engineering,2016,Journal,Science,10.1126/science.aaf9980,Six finalists to compete for Open Science Prize
Christopher J. Lortie,data science; open science; biology,2017,Journal,Ideas in Ecology and Evolution,10.4033/iee.2017.10.1.e,Open Sesame: R for Data Science is Open Science
Riitta Maijala,data collection; publishing; digital revolution; management; knowledge management; open science; milestone; bridging; computer science,2016,Journal,The Liber Quarterly,10.18352/lq.10179,Joining Networks in the World of Open Science
Bonnie Lawlor; Julien Jomier,engineering physics; engineering; open science,2017,Journal,Information services & use,10.3233/ISU-170846,Open science – towards reproducible research
Michael J. Schneck; José Biller; Camilo R. Gomez,open data; anesthesiology; open science; neuroscience; medicine,2017,Journal,F1000Research,10.12688/f1000research.12358.1,Recent advances in the management of transient ischemic attacks
Sara Kathryn Smith; Philip J. Rosenthal,medicine; open science; alternative medicine; open data; anesthesiology,2017,Journal,F1000Research,10.12688/f1000research.9623.1,"Pediatric liver failure: we came, we saw, but have we conquered?"
D. Stephen Lindsay,open science; human factors and ergonomics; social psychology; replicate; francis; psychology,2015,Journal,Psychological Science,10.1177/0956797615616374,Replication in Psychological Science
Fabio Balli,commons; multimedia; medicine; open science,2016,Conference,NA,10.1145/2962132.2962138,Health & Play: Addressing together the challenges of creating an open source standard for breathing games
Carolin Haeussler,social capital; socioeconomics; norm; economic anthropology; reciprocity; marketing; information sharing; economics; open science,2011,Journal,Research Policy,10.2139/ssrn.1670642,Information-Sharing in Academia and the Industry: A Comparative Study
Victor Faundez; Gopal P. Sarma,workflow; open science; data model; incentive; management science; computational model; complex systems; computer science; data sharing; knowledge management; ranging,2017,Journal,Cellular logistics,10.1080/21592799.2017.1392400,"Integrative biological simulation praxis: Considerations from physics, philosophy, and data/model curation practices"
Christian L. Althaus; Leigh F. Johnson; Georgia Salanti; Susan L. Norris; Nicola Low; Matthias Egger; Anna Schöni,open science; alternative medicine; anesthesiology; medicine; computational biology; open data,2017,Journal,F1000Research,10.12688/f1000research.12367.1,Developing WHO guidelines: Time to formally include evidence from mathematical modelling studies
Maria Rosaria Bonsignore,open science; anesthesiology; open data; intensive care medicine; sleep apnea; obstructive sleep apnea,2017,Journal,F1000Research,10.12688/f1000research.12599.1,Sleep apnea and its role in transportation safety
Stuart J. Chalk,bioinformatics; architecture; open data; database; open science; data mining; download; computer science; raw data; open platform; application programming interface; representational state transfer,2016,Journal,Journal of Cheminformatics,10.1186/s13321-016-0170-2,The Open Spectral Database: an open platform for sharing and searching spectral data
Pinar H. Kodaman; Lubna Pal; Saioa Torrealday,anesthesiology; open data; medicine; computational biology; open science,2017,Journal,F1000Research,10.12688/f1000research.11948.1,Premature Ovarian Insufficiency - an update on recent advances in understanding and management
Eduardo Michelotti Bettoni; Patricia Zeni Marchiori; Andre Luiz Appel,computer science; world wide web; information and communications technology; open science; digital curation; internet of things; data science,2017,Journal,AtoZ: Novas Práticas em Informação e Conhecimento,10.5380/atoz.v5i2.49775,Datos e información: significados y comprometimiento
Philip E. Bourne,management; chris; scholarly communication; operations research; confession; open science; computer science; simon; a major; publishing; bioinformatics; skills management,2012,Journal,PLOS Computational Biology,10.1371/journal.pcbi.1002728,Seven Years; It's Time for a Change.
Jeremy K. M. Sanders,text mining; publication; data science; open science; medicine,2016,Journal,Royal Society Open Science,10.1098/rsos.150712,Editorial January 2016
Daniel O. Scharfstein; Hadi Kharrazi; Chenguang Wang,randomized controlled trial; open science; medicine; medical record; missing data; criticism; clinical trial; family medicine; alternative medicine; health literacy,2014,Journal,Journal of General Internal Medicine,10.1007/s11606-014-2883-0,Prospective EHR-Based Clinical Trials: The Challenge of Missing Data
Joseph S. Ross; Harlan M. Krumholz; Jeffrey B. Low,medicine; systematic review; evidence based medicine; open science; clinical trial; open data; clinical research; surgery; data sharing; general partnership,2014,Journal,Spine,10.1097/BRS.0000000000000256,Moving Forward from rhBMP-2: Open Science and Data Sharing
Juneman Abraham; Keukeu Kaniawati Rosada; Kustiati Kusno; Nurhazman Abdul Aziz; Dasapta Erwin Irawan; Mochammad Tanzil Multazam; Hendy Irawan; Septriono Hari Nugroho; Defny Holidin; Galih Kusumah; Cut Novianti Rachmi,preprint; library science; open science; data management; engineering; open data; san francisco declaration on research assessment; dissemination; reputation; publishing; management,2017,Journal,Berkala Ilmu Perpustakaan dan Informasi,10.22146/bip.17054,"Penerapan Open Science di Indonesia agar riset lebih terbuka, mudah Diakses, dan Meningkatkan Dampak Saintifik"
Jennifer C. Molloy,sociology of scientific knowledge; the internet; biology; government; open science; open data; commons; genetics; knowledge management; open knowledge,2011,Journal,PLOS Biology,10.1371/journal.pbio.1001195,The Open Knowledge Foundation: Open Data Means Better Science
Daniel Eisinger; Alina Petrova; George Tsatsaronis; Efstathios Karanastasis; Efthymios Chondrogiannis; Vassiliki Andronikou,data science; social network; scientometrics; open science; computer science; semantic search; data model,2015,Journal,NA,10.11610/bmdj.01109,OSL Platform: A Link to Open-access Scientific Information and Structured Data
Alexei Stoliartchouk; Bonnie L. Hurwitz; Lori Kindler; Leonid Teytelman,genetics; knowledge management; biology; open science,2016,Journal,PLOS Biology,10.1371/journal.pbio.1002538,Protocols.io: Virtual Communities for Protocol Development and Discussion.
Paul Willis; Michael Woelfle; Murray N. Robertson; Piero Olliaro; Timothy N. C. Wells; Matthew H. Todd; Alice E. Williamson; Paul M. Ylioja; Katrina A. Badiola; Michael Robins,the internet; information dissemination; software; biology; knowledge management; drug development; open science; immunology; drug discovery; medical research,2014,Journal,Parasitology,10.1017/S0031182013001121,Open source drug discovery – A limited tutorial
Liz Lyon; Aaron L. Brenner,data mining; data curation; computer science; information science; open science; open data; informatics; big data; data management; discipline; knowledge management,2015,Journal,International Journal of Digital Curation,10.2218/ijdc.v10i1.349,Bridging the Data Talent Gap: Positioning the iSchool as an Agent for Change
Markus Simeth; Julio Raffo,public relations; open science; reciprocity; economics; phenomenon; open innovation; marketing; empirical evidence; sociology of scientific knowledge; appropriation; publication,2013,Journal,Research Policy,10.1016/j.respol.2013.05.007,What makes companies pursue an open science strategy
Fabrizio Abbinante; Eileen O'Dea; Ana Canals; Angelika Tritscher; Mary B. Gilsenan,open science; linked data; food science; risk assessment; medicine; interoperability; data quality; environmental resource management; data collection; open data; food safety,2016,Journal,EFSA Journal,10.2903/j.efsa.2016.s0509,Open risk assessment: data
Francesco Mondada,artificial intelligence; software; simulation; robotics; open system; computer science; open science; robot,2017,Journal,IEEE Robotics & Automation Magazine,10.1109/MRA.2016.2646118,Can Robotics Help Move Researchers Toward Open Science? [From the Field]
Lee Davis; Maria Theresa Larsen; Peter Lotz,public relations; skepticism; economics; open science,2011,Journal,Journal of Technology Transfer,10.1007/s10961-009-9142-2,Scientists' perspectives concerning the effects of university patenting on the conduct of academic research in the life sciences
Simcha Jong; Kremena Slavova,new product development; economics; empirical research; innovation management; product innovation; interdependence; open science; marketing,2014,Journal,Research Policy,10.1016/j.respol.2013.12.009,When publications lead to products: The open science conundrum in new product development
Felix Linde; Wilfried Mirschel; Ralf Wieland; Karin Groth,source code; python; graphical user interface; visualization; documentation; computer cluster; data type; programming language; open science; computer science,2015,Journal,Ecological Informatics,10.1016/j.ecoinf.2015.08.002,"Spatial Analysis and Modeling Tool Version 2 (SAMT2), a spatial modeling tool kit written in Python"
Licinio Roque; Ariovaldo Veiga de Almeida; Maria Manuel Borges,commission; knowledge management; cloud computing; engineering; open science; scientific method,2017,Conference,NA,10.1145/3144826.3145382,The European Open Science Cloud: A New Challenge for Europe
Mei Y. Leung; Peter D. Reiss; Danxi Min,open data; public relations; open science; alternative medicine; scientific literature; data sharing; medicine; publishing,2014,Journal,F1000Research,10.12688/f1000research.5668.1,Working towards a consensus for antibody validation.
Alicia M. Grubb; Steve M. Easterbrook,empirical research; data sharing; political science; terminology; credibility; open science; knowledge management; scientific communication; research design; peer review,2011,Journal,PLOS ONE,10.1371/journal.pone.0023420,On the Lack of Consensus over the Meaning of Openness: An Empirical Study
Stefanos Zafeiriou; Patrick Snape; Epameinondas Antonakos; Joan Alabort-i-Medina; James Booth,implementation; face detection; computer science; annotation; artificial intelligence; active appearance model; object detection; polygon mesh; software; open science; computer vision,2016,Journal,ACM Sigmultimedia Records,10.1145/2982857.2982858,The Menpo project
P. van Gemmeren; T. Maeno; J Caballero; Wen Guan; A Vaniachine; M Ernst; F Wang; T. Wenaus; V. Tsulaia; J Hover; P. Nilsson; D Lesny; D Benjamin,supercomputer; tier 2 network; open science; cloud computing; job scheduler; computer science; granularity; workflow; real time computing; database,2016,Journal,NA,10.1088/1742-6596/762/1/012027,Scaling up ATLAS Event Service to production levels on opportunistic computing platforms
Luis M. López; Juan F. San-Juan; Rosario López; Iván Pérez,collaborative software; web service; computer science; the internet; public domain software; software; open science; theoretical computer science; symbolic numeric computation; web design,2010,Conference,NA,10.1109/SYNASC.2010.46,Symbolic-Numeric Cooperation in an Open Science Project
Johan Eriksson; Margareta Warrén Stomberg; Pether Jildenstål; J. Jakobsson,open science; medicine; open data; anesthesiology; alternative medicine; medical education,2016,Journal,F1000Research,10.12688/f1000research.9740.1,Evaluation of the Postoperative Quality of Recovery Scale test and re-test in Swedish among healthy volunteers
Reem Al-jawahiri; Elizabeth Milne,autism spectrum disorder; autism; search engine; big data; open science; data mining; open data; computer science; data sharing; scopus,2017,Journal,PeerJ,10.7717/peerj.2880,Resources available for autism research in the big data era: a systematic review
Chris Fox; Matthias L. Riess; Nathaniel D Pitner,medicine; anesthesiology; journal club; open science; alternative medicine; medical education,2013,Journal,F1000Research,10.12688/f1000research.2-15.v1,Implementing a successful journal club in an anesthesiology residency program
Eric C. Kansa,open science; anthropology; data publishing; digital humanities; ranging; archaeology; data sharing; open data; incentive; linked data; sociology,2012,Journal,World Archaeology,10.1080/00438243.2012.737575,Openness and archaeology's information ecosystem
Sung-Uk Park,knowledge management; political science; commission; open science; open data; environmental resource management; scientific method,2016,Conference,NA,10.20472/IAC.2016.025.048,Case Studies in Open Science of South Korea
段宝玲 Duan Baoling; 卜玉山 Bu Yushan,open science; ecology; biology; agricultural science,2014,Journal,Acta Ecologica Sinica,10.5846/stxb201405050890,New Approach and New Ways in Land Change study-Conference Review of GLP 2nd Open Science Meeting
Eri Gentry; Enrique Gabriel Legaspi; Cynthia Erenas; Brian Kessler; Yasaman Sheri; Ruben Estrada,computer science; robot; open science; artificial intelligence; maker movement; operations research; robotics; gentry; history of computing; software engineering,2014,Journal,IEEE Computer,10.1109/MC.2014.370,The Future of Making
Remedios Melero,pedagogy; world wide web; library science; psychology; open science; scientific communication; milestone,2014,Journal,RELIEVE: Revista Electrónica de Investigación y Evaluación Educativa,10.7203/relieve.20.2.4300,Relieve: Veinte Años Inmersos en la Cronología del Acceso Abierto a la Ciencia
Josef de Beer; Umesh Ramnarain,merge; knowledge management; pedagogy; syllabus; science education; open science; autonomy; psychology; guideline,2013,Journal,Research in Science Education,10.1007/s11165-011-9246-1,Science Students Creating Hybrid Spaces when Engaging in an Expo Investigation Project
Remedios Melero; Ernest Abadal,robustness; geography; open science; library science,2017,Journal,NA,10.3145/info.2015.11,Acceso abierto en 2014: se sigue avanzando
Susanna Nykyri; Satu Niininen; Osma Suominen,knowledge management; library science; metadata; computer science; natural language; ontology; open science; information retrieval; vocabulary; originality; multilingualism; controlled vocabulary,2017,Journal,Journal of Documentation,10.1108/JD-06-2016-0084,"The future of metadata: open, linked, and multilingual – the YSO case"
C. Wilkinson; Ann Grand; K. Bultitude; Alan F. T. Winfield,liability; intellectual property; public relations; sociology; social science; warranty; allegation; open science; public awareness of science; trademark,2012,Journal,Science Communication,10.1177/1075547012443021,"Open science: a new ""trust technology""?"
Carole A. Goble; Paul Fisher; Duncan Hull; Don Cruickshank; Sean Bechhofer; Sergejs Aleksejevs; Rob Procter; Jiten Bhagat; David De Roure; Danius T. Michaelides; Meik Poschen; Yuwei Lin; David R. Newman,web 2 0; workflow; computer science; semantic web; social infrastructure; open science; social web; world wide web,2010,Journal,Concurrency and Computation: Practice and Experience,10.1002/cpe.v22:17,Towards open science: the myExperiment approach
Claire Hemingway; Molly Stuhlsatz; Catrina T. Adams,cognitive apprenticeship; collaborative learning; design elements and principles; open data; pedagogy; text mining; medicine; open science; alternative medicine; online community,2015,Journal,F1000Research,10.12688/f1000research.6223.1,Digital collaborative learning: identifying what students value
Marina R. Picciotto,anatomy; alternative medicine; open science; medical education; medicine,2017,Journal,The Journal of Neuroscience,10.1523/JNEUROSCI.3812-16.2016,Direct Submissions from bioRxiv
Katharina Rieck; Falk Reckling; Peter Kraker; Stefan Kasberger; Katrin Buschmann; Katja Mayer; Michela Vignoli,open science; media studies; political science,2015,Journal,NA,10.1515/iwp-2015-0025,Open Science in Österreich: Ansätze und Status
Farzana Rahman; Sayane Shome; Alexander Miguel Monzon; Benjamen White; Pieter Meysman; Mehmedi Hassan; Zeynep Özkeserli; Denis J. Murphy; V. Keith Hughitt; Muhammad Uzair Khan; Nicolas Palopoli; Efejiro Ashano; R. Gonzalo Parra,narrative; medicine; open science; anesthesiology; neuroscience; open data; engineering management,2016,Journal,F1000Research,10.12688/f1000research.10420.1,ISCB-Student Council Narratives : strategical development of the ISCB-Regional Student Groups in 2016
Andrea Ballabeni; David Hemenway; Giorgio Scita; Andrea Boggio; Carmen Sorrentino,open data; open science; public relations; science education; alternative medicine; science communication; peer review; medicine; preprint,2017,Journal,F1000Research,10.12688/f1000research.10842.1,Engaging bioscientists in science communication: Evidence from an international survey
Muki Haklay; R. Hauptfeld; Mark Chandler; M. Clyde; R. Scarpino; J. Gallo; Steven Gray; Bridie McGreavy; Greg Newman; David Mellor; Heidi L. Ballard,environmental science; open data; agroforestry; sustainability science; public participation; community resilience; citizen science; open science; sustainable community; psychological resilience; environmental resource management; knowledge management,2017,Journal,Biological Conservation,10.1016/j.biocon.2016.07.019,Leveraging the power of place in citizen science for effective conservation decision making
