AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Andy Brown; Allyson L. Lister; James Malone; Jon C. Ison; Helen Parkinson; Robert Stevens; Duncan Hull,digital preservation; data mining; software; reproducibility; ontology; audit trail; data science; computer science,2014,Journal,Journal of Biomedical Semantics,10.1186/2041-1480-5-25,"The Software Ontology (SWO): a resource for reproducibility in biomedical data analysis, curation and digital preservation"
Tatsuya Iwasa; Toshihiro Hashimoto,computer science; reproducibility; distraction; embedded system,2015,Journal,SAE International journal of transportation safety,10.4271/2015-01-1388,Study of Reproducibility of Pedal Tracking and Detection Response Task to Assess Driver Distraction
Xi-Nian Zuo; Zhihao Li; Peter A. Bandettini; Peipei Wang; Xiaoping Philip Hu; Stephen M. LaConte; Zhi Yang,reproducibility; homogeneous; pattern recognition; computer science; artificial intelligence; ranking; resting state fmri; nonparametric statistics; independent component analysis; cognitive psychology; hum; statistics,2012,Journal,NeuroImage,10.1016/j.neuroimage.2012.06.060,Generalized RAICAR: Discover homogeneous subject (sub)groups by reproducibility of their intrinsic connectivity networks
Emmanuelle Ferrero; Cédric Maillot; D. Fort; C. Heyberger; J. C. Le Huec,curvature; physical therapy; surgery; repeatability; scoliosis; sagittal plane; reproducibility; software; medicine,2015,Journal,European Spine Journal,10.1007/s00586-015-3817-1,Reproducibility and repeatability of a new computerized software for sagittal spinopelvic and scoliosis curvature radiologic measurements: Keops®
David Trafimow,social psychology; psychology; reproducibility,2017,Journal,Frontiers in Psychology,10.3389/fpsyg.2017.00918,Commentary: Reproducibility in Psychological Science: When Do Psychological Phenomena Exist?
Mariusz Klencki; Martyna Wojtaszek-Nowicka; Kamil Brzozowski; Joanna Lukowska; Dorota Słowińska-Klencka,radiology; reproducibility; materials science; repeatability; thyroid nodules,2014,Journal,NA,10.1530/endoabs.35.P590,Analysis of factors affecting the repeatability and reproducibility of elastographic measurements of thyroid nodules
Taeg Su Ko; Jin Hwan Ahn; Joung Youp Shin; Yong Seuk Lee,medicine; surgery; radiology; reproducibility,2016,Journal,Orthopedics,10.3928/01477447-20160719-08,Accuracy and Reproducibility of the Femoral Tunnel With Different Viewing Techniques in the ACL Reconstruction
Alexandre Homsi Pedott; Flávio Sanson Fogliatto,data point; statistical hypothesis testing; repeatability; measurement systems analysis; statistics; hausdorff distance; engineering; analysis of variance; econometrics; functional data analysis; reproducibility,2013,Journal,Production Journal,10.1590/S0103-65132012005000087,Estudos de repetitividade e reprodutividade para dados funcionais
David Bolong; Ma. Fluorence Flores,urology; reproducibility; residual; prospective cohort study; medicine,2012,Journal,The Journal of Urology,10.1016/j.juro.2012.02.666,589 A PROSPECTIVE STUDY ON THE CONSISTENCY AND REPRODUCIBILITY OF UROFLOWMETRY STUDIES AND POST VOID RESIDUAL MEASUREMENTS AT A BLADDER VOLUME OF 50-100% ESTIMATED BLADDER CAPACITY IN CHILDREN
Serkan Görgülü; Furkan Dindaroğlu; Gökhan Serhat Duran,wilcoxon signed rank test; absolute deviation; upper lip; statistics; reproducibility; mathematics; lower lip; statistical significance,2016,Journal,American Journal of Orthodontics and Dentofacial Orthopedics,10.1016/j.ajodo.2015.10.029,Reproducibility of the lip position at rest: A 3-dimensional perspective.
Joseph Emeras; Cristian Ruiz; Yiannis Georgiou; Bruno Bzeznik; Olivier Richard,real time computing; computer engineering; reproducibility; computer science; software; simulation,2012,Conference,NA,10.1145/2459118.2459134,Reconstructing the software environment of an experiment with kameleon
Esther J. Smits; M. van Gils; Antti Tolonen; Luc Cluitmans; Bernard A. Conway; N.M. Maurits; Rutger C. Zietsma,handwriting; psychology; reproducibility; information retrieval; neuroscience,2014,Journal,Clinical Neurophysiology,10.1016/S1388-2457(14)50966-2,P930: Reproducibility and validation of standardized handwriting tasks
Hideyuki Sakurai; Takashi Moritake; Takeji Sakae; Toshiyuki Terunuma; Koji Tsuboi; Nobuyoshi Fukumitsu; Masashi Mizumoto; Toshiyuki Okumura; Takayuki Hashimoto; Masaya Ishida,reproducibility; imaging phantom; radiology; biology; computed tomography; respiratory system; amplitude; image quality,2012,Journal,Journal of Radiation Research,10.1093/jrr/rrs039,Reproducibility of image quality for moving objects using respiratory-gated computed tomography: a study using a phantom model.
Aysegül Dogangün; Nils Beckmann; Reinhard Viga; Anton Grabmaier,computer science; pulse wave; photoplethysmogram; inflection point; pulse; sample size determination; reproducibility; electronic engineering,2017,Conference,NA,10.1109/EMBC.2017.8036808,Reproducibility of photoplethysmography-based local pulse transit time measurement
Caroline Chung; M. Tamerou; Cynthia Ménard; Winnie Li; D Jaffray; Y. Cho; Mark Ruschin,reproducibility; medical physics; radiology; radiosurgery; medicine,2011,Journal,International Journal of Radiation Oncology Biology Physics,10.1016/j.ijrobp.2011.06.1552,Evaluating Setup Reproducibility between a CT Planning and Gamma Knife Radiosurgery Couch Using a Relocatable Head Frame
Hack J. Kim; George E. Burdick; Shiva K. Ratuapli; Michael D. Crowell; Jose C. Hernandez; John K. DiBaise,reproducibility; achalasia; general surgery; radiology; medicine,2010,Journal,Gastroenterology,10.1016/S0016-5085(10)60655-5,996 Achalasia Subtypes: an Assessment of Inter- And Intra-Rater Reproducibility
Betina Piqueras-Fiszman; Thierry Worch,data mining; contingency table; mcnemar s test; computer science; respondent; boredom; multiple factor analysis; reproducibility; social psychology,2015,Journal,Food Quality and Preference,10.1016/j.foodqual.2014.09.007,Contributions to assess the reproducibility and the agreement of respondents in CATA tasks
Won Ik Cho,computer hardware; reproducibility; database; computer science,2010,Patent,NA,NA,METHOD AND APPARATUS FOR PREVENTING DATA REPRODUCIBILITY
Qunhua Li; Peter J. Bickel; Haiyan Huang; James B. Brown,reproducibility; mixture model; replicate; econometrics; statistics; iterative method; mathematics; heuristic; throughput,2011,Journal,The Annals of Applied Statistics,10.1214/11-AOAS466,Measuring reproducibility of high-throughput experiments
M. Kunze; R. Schmitz; B. Hölke,biology; opacity; reproducibility; analytical chemistry,2015,Journal,Toxicology Letters,10.1016/j.toxlet.2015.08.945,Qualification of a new opacitometer model to increase laboratory proficiency of the bovine corneal opacity and permeability assay through more sensitivity and reproducibility
Gabriel F.T. Gomes; Edson Borin,database; scientific method; compiler; computer science; reproducibility; source code; software; software versioning; theoretical computer science; configuration management,2012,Conference,NA,10.1109/WSCAD-SSC.2012.27,A Database for Reproducible Computational Research
P. Roncato; M.A. Coelho Neto; Wellington P. Martins; C.O. Nastri,medline; radiology; clinical practice; obstetrics and gynaecology; reproducibility; medicine,2014,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.14654,True Reproducibility of UltraSound Techniques (TRUST): systematic review of reliability studies in obstetrics and gynecology.
Martyn Sherriff; Waleed K. Saleh; Emy Ariffin; Dirk Bister,calipers; mean difference; reproducibility; typodont; medicine; orthodontics; engineering drawing,2015,Journal,Journal of Orthodontics,10.1179/1465313315Y.0000000016,"Accuracy and reproducibility of linear measurements of resin, plaster, digital and printed study-models"
Glasenapp F; Petry Ku; Buttmann-Schweiger N; van den Bergh M; Kuehler-Obbarius C; Gieseking F; Hagemann I; Woelber L; Scherbring S; Boehmer G; Hampl M; Luyten A,medicine; gynecology; physical therapy; pathology; reproducibility; german; colposcopy,2015,Journal,Journal of Lower Genital Tract Disease,10.1097/LGT.0000000000000069,Utility and Reproducibility of the International Federation for Cervical Pathology and Colposcopy Classification of Transformation Zones in Daily Practice: A Multicenter Study of the German Colposcopy Network.
Freek Van Ede; Eric Maris,statistical hypothesis testing; reproducibility; cognitive psychology; cognitive neuroscience; psychology,2016,Journal,Trends in Cognitive Sciences,10.1016/j.tics.2016.05.006,Physiological plausibility can increase reproducibility in cognitive neuroscience
P. L. G. Jardim; Alexandre F. Michels; Flavio Horowitz,optics; interferometry; physics; thin film; interference; steady state; experimental data; spin coating; reproducibility; power law,2014,Journal,Applied Optics,10.1364/AO.53.001820,Spin-coating process evolution and reproducibility for power-law fluids.
Tomonori Shimada; Yasuharu Watanabe; Masato Yamamoto,geotechnical engineering; hydrology; river bank failure; bank failure; levee; reproducibility; froude number; engineering; phenomenon; flume,2011,Journal,Journal of Japan Society of Civil Engineers,10.2208/jscejhe.67.I_847,REPRODUCIBILITY OF SMALL SCALE HYDRAULIC EXPERIMENT ON CROSS-LEVEE BREACH BY OVERFLOW
Jaramillo Caro Am; Cardona Arias Ja; Sanchez Rojas Ji,medicine; child development; reproducibility; simulation; exploratory factor analysis; predictive validity; explained variation; cronbach s alpha; content validity; statistics,2015,Journal,Translational biomedicine,10.21767/2172-0479.100025,Reproducibility and Validity of the Abbreviated Scale of Development and Frequency of Abnormal Child Development in Medellin
M. Naceur Haouet; Andrea Valiani; Stefano Fisichella; Giuliana Blasi; Annalisa Petruzzelli; Marinella Capuccella; Enrico Di Raimo; Donatella Ottaviani; Stefania Scuota,engineering; accreditation; measurement uncertainty; repeatability; data mining; reproducibility,2013,Journal,Accreditation and Quality Assurance,10.1007/s00769-013-0959-x,Assessment of reproducibility and uncertainty of food microbiology methods: statistical approach of a multi-site laboratory
Yuk‐Ting Cheung; Michael Ying; Kar‐Ho Lau; Ying‐Keung Fung; Wing‐Keung Tsang,pathology; repeatability; medicine; reproducibility; common carotid artery; radiology,2012,Journal,Journal of Clinical Ultrasound,10.1002/jcu.20906,Repeatability and reproducibility of ultrasonographic measurement of carotid intima thickness
Lucio De Capitani; Luca Bagnato; Antonio Punzo,reproducibility; diagram; normalization; nonparametric statistics; parametric statistics; mathematics; statistics; modeling and simulation; probability and statistics; econometrics,2014,Journal,AStA Advances in Statistical Analysis,10.1007/s10182-013-0208-y,Detecting serial dependencies with the reproducibility probability autodependogram
Mark B De Ste Croix; Pilar Sainz de Baranda; Francisco Ayala; Fernando Santonja,coefficient of variation; confidence interval; concurrent validity; hamstring; psychology; reproducibility; random error; intraclass correlation; physical therapy,2012,Journal,Journal of Strength and Conditioning Research,10.1519/JSC.0b013e31823db1e2,Reproducibility and Concurrent Validity of Hip Joint Angle Test for Estimating Hamstring Flexibility in Recreationally Active Young Men
Feipeng Zhang; Feng Yue; Qunhua Li; Fan Song; William Stafford Noble; Ross C. Hardison; Tao Yang; Galip Gurkan Yardimci,deep sequencing; stratum; correlation coefficient; biology; matrix; reproducibility; bioinformatics; similarity measure,2017,Journal,Genome Research,10.1101/gr.220640.117,HiCRep: assessing the reproducibility of Hi-C data using a stratum-adjusted correlation coefficient
Jun Zhu; Joel T. Dudley; Andrew Kasarskis; Kuixi Zhu; Eric E. Schadt; Ariella Cohain; Aparna A. Divaraniya; Joseph Scarpa; Rui Chang,artificial intelligence; probabilistic logic; computer science; reproducibility; machine learning; network model,2017,Conference,NA,10.1142/9789813207813_0013,Exploring the Reproducibility of Probabilistic Causal Molecular Network Models
Sandra M. Roa-Martínez; Silvana Aparecida Borsetti Gregorio Vidotti; Ricardo C. Santana,world wide web; publishing; rigour; sociology; reuse; metadata; data sharing; reproducibility,2017,Journal,Revista Espanola De Documentacion Cientifica,10.3989/redc.2017.1.1375,Estructura propuesta del artículo de datos como publicación científica
Ilze Zommere; Nikoletta Panagiotopoulou; Brett Winter-Roach,reproducibility; medicine; surgery; gynecology,2011,Journal,International Journal of Gynecology & Obstetrics,10.1016/j.ijgo.2010.09.007,Efficacy and reproducibility of a classification system for reporting complications in gynecologic surgery.
Gabriele Paolacci; Samantha Bouwmeester; Diane Pecher; Peter P. J. L. Verkoeijen; René Zeelenberg; Rolf A. Zwaan; Katinka Dijkstra,cognitive psychology; elementary cognitive task; psychology; perception; developmental psychology; reproducibility; social psychology; cognition,2017,Journal,Psychonomic Bulletin & Review,10.3758/s13423-017-1348-y,Participant Nonnaiveté and the reproducibility of cognitive psychology
Daniele De Martini; L De Capitani,wilcoxon signed rank test; mathematics; econometrics; test statistic; parametric statistics; statistics; nonparametric statistics; mean squared error; reproducibility; sample size determination; statistical hypothesis testing,2015,Journal,Journal of Statistical Computation and Simulation,10.1080/00949655.2013.825721,Reproducibility probability estimation and testing for the Wilcoxon rank-sum test
Lucila Ohno-Machado,computer science; data mining; knowledge management; dissemination; informatics; shared resource; reproducibility,2015,Journal,Journal of the American Medical Informatics Association,10.1093/jamia/ocv057,A journal's role in resource sharing and reproducibility
Pekka Nygren,reproducibility; data mining; software; computer science,2015,Conference,NA,10.14214/iwfsp.1431,Reproducibility in forest sciences
