AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
P Ayris,engineering; declaration; parliament; legal certainty; public administration; open science,2015,NA,NA,NA,What universities need from EU copyright reform
Gutierrez-Roig Mario; Oleguer Sagarra,public relations; open science; medicine; alternative medicine; citizen science,2015,NA,F1000Research,10.7490/f1000research.1110030.1,Collective experiments for citizen science
Paweł Kleka,computer science; open science; applied mathematics,2016,NA,NA,NA,Assignment 7.1 Open Science
Linda Plunket,engineering; metadata; world wide web; open research; identifier; paywall; repurposing; open science; reuse; interoperability,2016,NA,NA,NA,SHARE’s Open Dataset of Research Outputs
Gavin Simpson,biology; paleontology; open science; limnology,2017,NA,From the Bottom of the Heap,NA,Tag: Data import
Heather Armstrong; Dillan Cooke; Robert Davey; Chris Salt; Andre Masella; Tony DeBat; Morgan Taschuk,open data; computational biology; anesthesiology; alternative medicine; medicine; open science,2016,NA,F1000Research,10.7490/f1000research.1112508.1,Enhancements to MISO: an open-source community-driven LIMS
Tedds Jonathan; Lin Jennifer; Witt Michael; Hodson Simon; Vision Todd; Susanna-Assunta Sansone; Edmunds Scott; Maguire Eamonn; Rocca-Serra Philippe; Jimenez Rafael; Shell Joseph; Lawrence Rebecca; Naughton Linda; Grethe Jeffrey; Lemberger Thomas; Ball Michael; Haendel Melissa; Bloom Theodora; Tenenbaum Jessica; Ganley Emma; McQuilton Peter; Thurston Milo; Boyd Jennifer; Khodiyar Varsha; L. Lister Allyson; Gonzalez-Beltran Alejandra; Kenall Amye,open science; open data; alternative medicine; data science; medicine,2015,NA,F1000Research,10.7490/f1000research.1111797.1,The BioSharing Registry: mapping the landscape of standards and databases resources in the life sciences
Philippa C. Matthews,medicine; open data; anesthesiology; open science; publishing; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1113144.1,ALPSP presentation: representing how academic clinicians relate to the publishing industry
Pablo De Castro,public administration; library science; open science; political science; commission,2015,NA,NA,NA,The European Commission's FP7 and H2020 Open Access Policies. The FP7 Post-Grant Open Access Pilot
Maarten Vermorgen; Wolf Vanpaemel; Leen Deriemaecker; Gert Storms,psychology; knowledge management; data sharing; open science,2014,NA,NA,NA,data sharing in psychology
Markus Putnings; Sebastian Teichert,research development; engineering management; open science; information infrastructure; data management; business,2017,NA,NA,10.5282/o-bib/2017H4S137-144,Erfolgreich Forschen durch Kooperation. Verknüpfung hochschuleigener Informationsstrukturen zu einem zentralen Service für Forschende
Gavin Simpson,ecology; library science; open science; commons; political science; limnology,2017,NA,From the Bottom of the Heap,NA,Tag: Creative Commons licenses
Andrew Johnson; Laura Michaelson,knowledge management; engineering; open science; open research,2016,NA,NA,NA,Implementing Open Research Practices with the Open Science Framework
Dena Ali,medicine; anesthesiology; alternative medicine; open science; open data,2016,NA,F1000Research,10.7490/f1000research.1111463.1,Improving firefighter effectiveness through wellness
Bruce Becker,mechanical engineering; open science; software engineering; engineering; java,2016,NA,NA,10.15169/sci-gaia:1459877119.81,Sci-GaIA Winter School 2016 Lesson 2
Hervé Ménager; Olivia Doppelt-Azeroual; Fabien Mareuil,open data; alternative medicine; medicine; world wide web; open science; web service; galaxy,2017,NA,F1000Research,10.7490/f1000research.1114334.1,A public Galaxy platform at Pasteur used as an execution engine for web services
Theodros Haile; Erik Blaser; Mahalakshmi Ramamurthy,alternative medicine; computational biology; open data; open science; medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1112704.1,Attention allocation during a proceduralized visual task
Philippa C. Matthews,open data; alternative medicine; physiology; anesthesiology; medicine; open science,2017,NA,F1000Research,10.7490/f1000research.1114547.1,Blood borne viruses: challenges for the 21st century
Karl O'Reilly; P Robinson; Hayley Bennett Wilton; Phil McEwan,open data; computational biology; alternative medicine; open science; medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1112081.1,Contrasting approaches to predicting ADPKD progression and outcomes
Rc Jones; C Christen; Aj Marchant; J Sevin; F Dallmeier; Sk Vitazkova; J Buff,medicine; open science; engineering management; immersion; experiential learning; alternative medicine,2010,NA,F1000Research,10.7490/f1000research.404.1,"The Smithsonian-Mason Conservation Education Program: A model for immersive, experiential training in conservation science and practice"
Denise Nicholson,data management; computer science; open science; digital curation; data curation; data mining; open research,2011,NA,NA,NA,"LibGuides: Digitisation, Preservation, Curation and Data Management: Open Research/Open Science"
Maria Gonzalez; Erick Burres,water quality; alternative medicine; medicine; citizen science; open science; environmental resource management; environmental monitoring,2015,NA,F1000Research,10.7490/f1000research.1097759.1,"Leveraging technologies to empower citizen science and public involvement with water quality, biological and environmental monitoring"
Christian Heise,engineering; software engineering; open science,2015,NA,NA,10.5281/zenodo.31247,offene-doktorarbeit: Release - Working Draft (0.9)
D. Pendlebury; M. J. Alexander; V. Eyring; M. L. Santee; K. Rosenlof; M. Hegglin; V. Ramaswamy; N. McFarlane,open science; engineering physics; computer science,2012,NA,NA,NA,"World Climate Research Programme Open Science Conference - The SPARC Perspective,"
Julian Cribb; Tjempaka Sari Hartomo,science communication; government; environmental degradation; humanity; knowledge management; sociology of scientific knowledge; scarcity; public relations; open science; political science,2010,NA,NA,NA,Open science : sharing knowledge in the global century
Elnaz Saberi Ansari; Changiz Eslahchi,anesthesiology; open science; medicine; open data; alternative medicine; computational biology,2016,NA,F1000Research,10.7490/f1000research.1113067.1,Significant random signatures have information
Yves Vandriessche,open data; open science; systems engineering; alternative medicine; workflow management system; workflow technology; medicine; software,2015,NA,F1000Research,10.7490/f1000research.1110079.1,Parallel recipes: towards a common coordination language for scientific workflow management systems
Norbert Lossau,information and communications technology; ranging; sustainability; discipline; interoperability; knowledge management; open science; environmental resource management; corporate governance; computer science; workflow,2012,NA,The Liber Quarterly,10.18352/lq.8028,An Overview of Research Infrastructures in Europe - and Recommendations to LIBER
M. Manjunath; B. M. Meera,open science; information system; lisa; geography; sextant; library science; observatory,2014,NA,NA,10.5281/zenodo.10319,Productivity of Indian Telescopes: Impact analysis through scientometric methods
Stephanie Boue; Julia Hoeng; Elena Scotti,systems biology; open science; biology; alternative medicine; systems engineering,2017,NA,F1000Research,10.7490/f1000research.1114812.1,"Systems biology verification project: past, present, and future."
Wusu Oluwaseyi,political science; open science; perception; knowledge management,2017,NA,NA,10.6084/m9.figshare.4479629.v1,Perception of Academic Scholars towards Open Science Communication
Von schomberg Rene,media studies; philosophy; open science,2016,NA,NA,10.6084/m9.figshare.3978576.v1,Open Science: Rene von Schomberg
Maxi Schramm; Asura Enkhbayar; Omiros Metaxas; Scott Chamberlain; Björn Brembs; Michael Karpeles; Peter Kraker; Mike Skaug,open science; computational biology; computer science; bioinformatics,2016,NA,NA,10.5281/zenodo.50729,BLAZE: The Comprehensive Open Science Discovery Tool
Elizabeth Johnson; Meg Domroese,citizen science; alternative medicine; open science; medicine; public relations,2015,NA,F1000Research,10.7490/f1000research.1097672.1,Why watch bees? Understanding citizen scientists' motivations
Anna-Maria Finta; Susanne Blumesberger; Brigitte Semanek,library science; performance art; open science; engineering,2016,NA,NA,NA,"Jahrestagung und Konferenz der COAR (Confederation of Open Access Repositories) 2016 (Wien, 12.–13. April 2016)"
Joachim Schöpfel,information governance; political science; knowledge management; open science,2015,NA,NA,NA,The SAFARI Syndrome: ImplementingCRIS and Open Science
Colin Summerhayes; Eduard Sarukhanian; K Alverson; K Danell; Igor Krupnik; Jerónimo López-Martínez; Ian Allison; E Fahrbach; Robin E. Bell,open science; delegation; social science; sustainability; cultural diversity; operations research; geography,2011,NA,NA,NA,5.1 Early science outcomes of IPY 2007-2008
Jonathan van der BEnt,data science; computer science; open science,2016,NA,NA,NA,Assignment 7.1 - Open Science (IMDB scores)
Celina Ramjoué,commission; political science; public administration; open science,2015,NA,Information services & use,NA,Towards Open Science: The vision of the European Commission.
Xiaoli Chen,computer science; data sharing; open science; human computer interaction,2015,NA,NA,10.5281/zenodo.31994,How can digital research libraries support engagement of HEP scientists in Open Science
Tony Thomas; Kenny Carroll; Alison Cawood,watershed; environmental planning; alternative medicine; medicine; urban ecology; open science,2015,NA,F1000Research,10.7490/f1000research.1097600.1,The urban ecology engagement initiative: student-driven research of the Anacostia Watershed
Maria Laura Bovcon; Miguel Cisterna,open data; open science; alternative medicine; anesthesiology; medicine; neuroscience,2016,NA,F1000Research,10.7490/f1000research.1113129.1,Monitoring changes in hair structure during childhood
Josh de Leeuw; Douglas Markant; Anna Coenen; Todd M. Gureckis; Jay B. Martin; Alexander Rich; John V. McDonnell,world wide web; data collection; cognitive psychology; plug in; software; open science; python; simulation; computer science; cognition; web development; javascript library,2014,NA,Cognitive Science,NA,"Online Experiments using jsPsych, psiTurk, and Amazon Mechanical Turk"
Doug Olson; F Wuerthwein; John McGee; James Shank; Shaowen Wang; Miron Livny; R. W. Gardner; Paul Avery; Robert Cowles; Lawrence Gibbons; Michael Tuts; K. Blackburn; R. Pordes; Sebastien Goasguen; William Barnett; Michael Ernst; David Swanson Lincoln; Ewa Deelman; Piotr Sliz,systems engineering; petascale computing; grid computing; teragrid; distributed computing environment; human computer interaction; open science grid consortium; open science; software; middleware; computer science,2015,NA,NA,10.2172/1169708,Sustaining and Extending the Open Science Grid: Science Innovation on a PetaScale Nationwide Facility (DE-FC02-06ER41436) SciDAC-2 Closeout Report
Méndéz Daniel; Graziotin Daniel; Prechelt Lutz,technical peer review; software technical review; peer review; software engineering; open science; software peer review; computer science; systems engineering,2017,NA,NA,10.6084/m9.figshare.5086357.v1,Open Science Repository for 'On the Status and Future of Peer Review in Software Engineering'
Cnrs In P; Volker Beckmann,geography; open science; physical geography; cloud computing; cartography,2016,NA,NA,NA,"le projet ""European Open Science Cloud"""
Konstantinos Moutoussis; Daphne Roumani,anesthesiology; alternative medicine; open data; medicine; open science,2015,NA,F1000Research,10.7490/f1000research.1110701.1,Invisible Aftereffects: is awareness necessary?
Sotaro Shibayama; Yasunori Babac; John P. Walsh,entrepreneurship; normative; political science; knowledge management; open science,2016,NA,NA,NA,Academic Entrepreneurship and Exchange of Scientific Resources: Material Transfer in Life and Materials Sciences
Iratxe Puebla; Mark Thorley; Max Wilkinson; Simon Hodson,open data; knowledge management; engineering management; open science; computer science,2015,NA,NA,NA,Session I: Policies for open access to research data
Gavin Simpson,paleontology; open science; extreme value theory; climatology; limnology; geography,2017,NA,From the Bottom of the Heap,NA,Tag: extreme values
Konrad Senf,open science; computer science; applied mathematics,2016,NA,NA,NA,Assignment 7.1 Open Science
Gavin Simpson,geography; open science; library science; paleontology; limnology,2017,NA,From the Bottom of the Heap,NA,Tag: Open access
Benjamin Lowe; Faizal Faruqi; Kelly Jacobs,medicine; medical education; anesthesiology; physiology; open data; open science,2017,NA,F1000Research,10.7490/f1000research.1113599.1,Rare case of hepatic portovenous gas in a young male
Eva Amsen,medicine; social psychology; open data; publishing; open science; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1097637.1,Publishing negative results and underlying research data
Christopher H. Logue; Deogratius Ssemwanga; Patricia A. Cane; Joel O. Wertheim; Andrew Leigh Brown; Chris M. Parry; Pontiano Kaleebu; Manon Ragonnet-Cronin; Gonzalo Yebra,computational biology; alternative medicine; medicine; anesthesiology; open science; open data,2016,NA,F1000Research,10.7490/f1000research.1111351.1,Inclusion of old sequences improves the estimation of evolutionary parameters from deep-rooted HIV epidemics
Virginia Brussa Ballaris,humanism; sociology; open science; institutionalisation; open data; humanities; social science; democratization; latin americans; digital humanities,2016,NA,Virtualis,NA,Otros laboratorios: discutiendo la extitución y de mocratización tecnocultural en los laboratorios de humanidades digitales iberoamericanos
Esa-Pekka Keskitalo,publishing; open science; world wide web; computer science; metadata,2016,NA,NA,NA,TAJUA project – models for supporting open scholarly publishing
Michael C. Habib,metadata; world wide web; open data; computer science; information retrieval; scopus; open science,2012,NA,NA,NA,DataCite Workshop Slides – Weekly Twitter Activity 2012-12-14
Jun Liu; Xuejun Hao; Christian Grillon; Virginia Warner; Ravi Bansal,open science; neuroscience; open data; medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1112210.1,"Association between hyperactive defense survival circuitry, cortical thickness and risk for depression"
Janna Marleen Toplak,performance art; open science; history,2010,NA,NA,NA,Open Science und Informationsethik
Lyle Burgoon,open science; science communication; scientometrics; preprint; political science; library science; donation,2015,NA,NA,10.5281/zenodo.29992,Donation-Driven Open Science Journal
Arko Olesk,estonian; open science; political science; library science,2017,NA,NA,NA,A Survey of Open Science Attitudes and Practices among Estonian Scientists
Natalia Manola,realisation; systems engineering; information infrastructure; open data; eurocris; engineering; open science,2016,NA,NA,NA,Keynote: The view of OpenAIRE on the realisation of a European Research Information Infrastructure
Sophia Ratcliffe; Christian Wirth; Karin Nadrowski; Lutz Maicher; Daniel Seifarth,alternative medicine; data science; identifier; biology; open science; e science; open data,2012,NA,F1000Research,10.7490/f1000research.1092633.1,Identifiers in e-science platforms for the ecological sciences
Emanuel López; Valeria Arza,appeal; knowledge management; public relations; open science; political science; transparency; embedding; developing country,2017,NA,NA,NA,Embedding open science practices within evaluation systems can promote research that meets societal needs in developing countries
G. Garzoglio; N. Sharma; M. Mengel; K. Retzke; D. Dykstra; V. Podstavkov; V. Di Benedetto; T. Levshina; A. Mazzacane; D. Box; P. Mhashilkar; A. Kreymer; J. Boyd; K. Herner; M. Kirby; M. Fattoruso; P. Ding,cloud computing; workflow; open science; high throughput computing; data management; software; software deployment; reference data; simulation; engineering,2016,NA,NA,NA,The FIFE Project at Fermilab
Tytti Rajahonka,open science; engineering physics; publishing; library science; engineering,2017,NA,NA,NA,LibGuides: Guide to Publishing and Open Science: External publications
Gavin Simpson,open science; geography; paleontology; limnology; oceanography; heap,2017,NA,From the Bottom of the Heap,NA,From the bottom of the heap
Nell Gray; Beverley Stringer; Kiran Jobanputra,computational biology; open data; medicine; anesthesiology; alternative medicine; open science,2017,NA,F1000Research,10.7490/f1000research.1114076.1,Missing maps: what happened next?
Roberto Barbera,world wide web; open science; library science; geography; commons,2015,NA,NA,10.15169/sci-gaia:1444081490.64,A Federated Platform for Open Science Commons in Africa
Jeremy G. Frey,engineering; engineering physics; open science,2012,NA,NA,NA,Science Ajar: The Opportunities for Open Science
Kramer Bianca; Bosman Jeroen,knowledge management; computer science; workflow; open science; scholarly communication,2016,NA,NA,10.6084/m9.figshare.4264274.v1,101 Innovations in scholarly communication: Open Science practices and workflows
Guanglei Cui,medicine; anesthesiology; computational biology; open science; open data; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1112773.1,Affinity predictions with FEP+: a different perspective on performance and utility
Camilla Wikström-Grotell; Nathalie Hyde-Clarke,sustainable development; sustainability; environmental resource management; open science; business; higher education,2017,NA,NA,NA,A Culture of Sustainability and Innovation in Professional Higher Education
Quinn Dickinson; Jeffrey Piotrowski; Scott Bottoms; Li Hinchman; Yury V. Bukhman,alternative medicine; medicine; anesthesiology; open science; computational biology; open data,2016,NA,F1000Research,10.7490/f1000research.1112663.1,"SynergyScreen, an R package for design and analysis of compound synergy screens"
David Ng,library science; political science; adventure; open science,2012,NA,NA,10.14288/1.0077864,Adventures in open science advocacy
N. vd Woert; M. Ouwehand; R. Schuwer,open education; art; open science; performance art,2017,NA,NA,NA,Het verbinden van verschillende vormen van open: op zoek naar een sterkere waardepropositie
Joaquim Ballabrera-Poy; Anton Verhoef; Marcos Portabella; Antonio Turiel; Nina Hoareau,geography; open science; hydrology; oceanography; salinity,2015,NA,NA,NA,On the geophysical consistency of Sea Surface Salinity products
Celina Ramjoué,engineering ethics; european studies; political science; public administration; commission; politics; open science,2016,NA,NA,NA,Open Science: Political considerations from the European Commission
Gavin Simpson,paleontology; oceanography; limnology; geography; open science,2017,NA,From the Bottom of the Heap,NA,Tag: R packages
Marc Zimmermann; Andra Waagmester; Egon Willighagen; Carina Haupt,open science; alternative medicine; medicine; open data; text mining; software; cache; data mining; linked data,2012,NA,F1000Research,10.7490/f1000research.1090261.1,A use case of text mining and its integration to Open PHACTS linked data cache
Christoph Lutz,altmetrics; library science; open science; sociology,2012,NA,NA,NA,New Approaches of Measuring Scientific Impact
Marcelo Maina; Cristina Stefanelli; Ilaria Mascitti; Cristobal Cobo,latin americans; open educational resources; environmental protection; government; open educational practices; lifelong learning; open science; higher education; media studies; geography; information literacy,2012,NA,NA,NA,OportUnidad - Open Educational Practices: A Bottom-Up Approach in Latin America and Europe to Develop a Common Higher Education Area
Allea,open science; public administration; declaration; political science,2012,NA,NA,NA,Open Science for the 21st Century: Declaration of All European Academies
Christin Glorioso,open science; alternative medicine; computational biology; medicine; open data; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1113226.1,Academics for the Future of Science
B Becker; R Barbera,world wide web; data science; open science; geography,2016,NA,NA,10.15169/sci-gaia:1464338310.61,A Federated Platform For Open Science
Eduard Aibar Puentes; Maura Lerga Felip,public relations; political science; open science; knowledge management,2016,NA,NA,NA,Wikipedia as Open Science: non-expert involvement in controversial scientific issues
Remedios Melero,open science; engineering; knowledge management; open data,2016,NA,NA,10.13039/501100000780,Opening up the Research Community to the Open Science Paradigm
Gavin Simpson,oceanography; paleontology; limnology; geography; open science,2017,NA,From the Bottom of the Heap,NA,Tag: BACI designs
Christian Heise,sociology; library science; open science,2015,NA,NA,10.5281/zenodo.14563,Umfrage: Von Open Access zu Open Science - Wissenschaftliche Kommunikation im Rahmen der Digitalisierung
Alejandro F. Villaverde; Federico Morán; Julio R. Banga,theoretical computer science; software; open data; commons; biology; neuroscience; information theory; license; open science; inference,2014,NA,F1000Research,10.7490/f1000research.1096791.1,Computationally efficient network inference using information theory: fMIDER
Marc Goovaerts,directory; information policy; library science; world wide web; open science; political science,2010,NA,NA,NA,OCEANDOCS and Open Science Directory: two facets of the information policy of UNESCO/IOC-IODE
Gavin Simpson,paleontology; limnology; biology; computational biology; open science; permutation,2017,NA,From the Bottom of the Heap,NA,Tag: Permutation tests
Dietmar Lampert; Martina Lindofer,open science; engineering management; library science; computer science,2016,NA,NA,10.5281/zenodo.48991,Initial Set of Open Digital Science indicators
Miron Livny,workload; computer science; distributed data store; simulation; software; experimental data; grid; open science,2014,NA,NA,10.2172/1149707,Final Report for DE-SC0002298 Agency Number: DE-PS02-09ER09-01 An Advanced Network and distributed Storage Laboratory (ANDSL) for Data Intensive Science
Matthew H Todd,family medicine; delegation; data mining; malaria; medicine; open science,2012,NA,NA,NA,Open Source Malaria Consultation
Peter Dennis,public relations; citizen science; scientific method; open science; publics; autonomy; social group; scrutiny; politics; political science,2017,NA,NA,NA,“Trust yourself”: how the citizen science movement proposes a radical rethink of the relationship between scientists and the public
Cynthia Hudson-Vitale; Matthew Spitzer; Vicky Steeves,commerce; open science; business; public good,2017,NA,NA,10.17605/OSF.IO/SY2ZF,"Open, Public Goods Infrastructure for Research Management & Discovery IASSIST 2017"
Maria Söderholm; Saila Huuskonen; Heidi Enwald; Mari Elisa Kuusniemi,engineering; data management; knowledge management; open science,2016,NA,NA,NA,Aineistonhallintaan suunnitelmallisuutta - Tuuli-projekti
Aila Louhelainen,engineering; open science; publishing; library science,2015,NA,NA,NA,LibGuides: Open access publishing: Open science
Marjut Salokannel,open science; engineering ethics; political science,2013,NA,NA,NA,Legal challenges for next generation science
林 和弘,traceability; world wide web; altmetrics; information retrieval; open science; computer science,2016,NA,Journal of Information Processing and Management,10.1241/johokanri.58.737,オープンサイエンスが目指すもの：出版・共有プラットフォームから研究プラットフォームへ
Zhang Xuewe,knowledge management; knowledge integration; business; open science,2014,NA,Science of Science and Management of S.& T,NA,The Paths of Industry-University Collaborative Innovation Based on the Knowledge Function of University:A Empirical Survey from the United States
Tereza Simandlová,engineering physics; open science; computer science,2014,NA,NA,NA,Open Science - vědecká (r)evoluce
David E. Whitworth,open science; software; open data; general partnership; database; web server; web application; medicine,2015,NA,F1000Research,10.7490/f1000research.1110073.1,"Web-based resources for TCS research: databases, web-servers and partnership prediction"
Latanya Sweeney; Mercè Crosas,big data; data science; computer science; data mining; information privacy; data sharing; data warehouse; open science; open data; data management; publication,2013,NA,arXiv: Computers and Society,10.2139/ssrn.2302084,An Open Science Platform for the Next Generation of Data
Thomas Chacko; Marina Rajan Joseph,faculty development; neuroscience; teaching and learning center; open science; medicine; knowledge management; transactional analysis,2012,NA,F1000Research,10.7490/f1000research.1090270.1,Role of transactional analysis learning/teaching theory and tools for faculty development
John M. Hancock; Carlos Horro Marcos; Rafael C. Jimenez; Manuel Corpas,open science; computational biology; open data; medicine; alternative medicine; anesthesiology,2016,NA,F1000Research,10.7490/f1000research.1112949.1,BioCIDER: a contextualisation index for biological resource discovery
Eleanor Grieve; Andrew Briggs,open science; medicine; computational biology; alternative medicine; open data; anesthesiology,2017,NA,F1000Research,10.7490/f1000research.1114155.1,iDSI Reference Case work stream
Tjark Müller,applied mathematics; computer science; open science,2017,NA,NA,NA,Assignment 7.1 Open Science
Gavin Simpson,confidence interval; paleontology; open science; limnology; mathematics; statistics,2017,NA,From the Bottom of the Heap,NA,Tag: confidence interval
Ivo Sbalzarini; Caterina Strambio De Castillia; Raffaello Giulietti; Mario Valle; Vanni Galli; Tiziano Leidi; Alessandro Rigano,omega; motion analysis; workflow; bioinformatics; open science; open data; real time computing; biology,2016,NA,F1000Research,10.7490/f1000research.1112339.1,"OMEGA: an open source environment to facilitate the execution of motion analysis workflows, to estimate error and to share results"
Jean-Philippe Denis; Hervé Chomienne; Pascal Corbel,performance indicator; open science; safeguard; public service; management science; intellectual property; political science,2011,NA,NA,NA,Intellectual Property Management and Public Research Organizations: Ethics Put to the Test by Performance Objectives
Jadranka Stojanovski,library science; publishing; political science; open science; croatian,2016,NA,NA,NA,"PUBMET2016: Treća konferencija o znanstvenom izdavaštvu u kontekstu otvorene znanosti / PUMET2016: The 3rd Conference on Scholarly Publishing in the Context of Open Science, Zadar, Sveučilište u Zadru, 20. – 21. listopada 2016."
Rebecca Johnson; Alison Young,citizen science; open science; environmental resource management; open data; medicine; scalability; alternative medicine,2015,NA,F1000Research,10.7490/f1000research.1097590.1,Acting locally and thinking globally: building regional community around citizen science to broaden impacts and to create a scalable model
Michel Passouant; Laurence Dedieu; Sophie Fortuno; Pascal Bonnet; Cédric Gaillard; Jean-Michel Sourisseau,open science; open data; microdata; alternative medicine; medicine; environmental resource management,2017,NA,F1000Research,10.7490/f1000research.1114012.1,"Towards a community-led e-infrastructure for sharing research microdata from farm-based socio-economic surveys – challenges, solutions and issues identified at CIRAD"
Sergej M. Ostojic; Milan Vraneš,anesthesiology; open data; medicine; physiology; open science,2017,NA,F1000Research,10.7490/f1000research.1114564.1,Concentration-time profiles of cholinium-creatinate in healthy man
Ed Simons; Maaike Messelink; Marion Wittenberg; Hans Schoonbrood; Mijke Jetten; M. van Berchum,open science; data mining; workflow; metadata; knowledge management; added value; engineering; front office; research data archiving; data as a service; data management,2016,NA,NA,NA,The important role of CRIS’s for registration and archiving of research data. The RDS-Project at Radboud University (NL) in cooperation with DANS.
Ritu Arora,engineering management; open science; data management; computer science,2015,NA,NA,10.1007/978-1-4939-2092-1_37,Data Management: State-of-the-Practice at Open-Science Data Centers
Monica Elser; Marcia Nation,alternative medicine; open science; medicine; open data; knowledge management; citizen science; urban ecology,2015,NA,F1000Research,10.7490/f1000research.1097589.1,"Engaging non-scientists in urban ecology: lessons learned from designing, implementing, and sustaining three place-based citizen science projects"
Robert Williams,engineering physics; open science; engineering,2016,NA,NA,NA,Open Science: GeneLab & VEGGIE
Gavin Simpson,limnology; geography; open science; paleontology,2017,NA,From the Bottom of the Heap,NA,Tag: Area under a curve
Soroor Hediyeh-Zadeh; Melissa J. Davis,workflow; data science; open science; computational biology; medicine,2016,NA,F1000Research,10.7490/f1000research.1113344.1,Computational workflows for research students
Dmitry Pavlov; Irina Radchenko; Nikolay Karmanovskiy; Dmitry Mouromtsev; Mikhail Navrotskiy,linked data; open science; engineering; engineering management,2016,NA,NA,10.1007/978-3-319-49700-6_39,A Case Study of Open Science Concept: Linked Open Data in University
Danielle Perryman; Susan Lambrecht; Joshua Mackie; Maria Bangal; Ann Ho,engineering management; jose; medicine; open science; neuroscience,2012,NA,F1000Research,10.7490/f1000research.1092510.1,Linking university students to a sustainable future for San Jose
Gavin Simpson,oceanography; limnology; geography; open science,2017,NA,From the Bottom of the Heap,NA,Tag: Royal Meteorological Society
José Gomez; Peter J. Minogue; Eric Beye; Viviana M. Berthoud; Felipe Villanelo; Tomas Perez-Acle; Claudia Pareja-Barrueto,open science; anesthesiology; computational biology; open data; physiology; medicine,2017,NA,F1000Research,10.7490/f1000research.1114687.1,Structural characterization of the IC pocket in the human Cx50 hemichannel
Antonio Jesús Sánchez Padial; Jorge García Pérez,cartography; open science; geography; open data,2016,NA,NA,NA,Diseño de un repositorio de datos de investigación agrarios y alimentarios
Vanessa Ravagni; Valentina Moscon,political science; engineering management; open science,2016,NA,NA,NA,The University as a Developer and Keeper of Open Science - The Role of Research Managers and Administrative Staff
Cécile Dohogne; Dominique Chalono,user friendly; institutional repository; human computer interaction; computer science; open science,2016,NA,NA,NA,ORBi : user friendly interface & services
Joachim Schöpfel,engineering; sustainable development; engineering management; futures contract; value chain; open science; adaptability,2017,NA,NA,10.1016/B978-0-08-100142-4.00013-0,Chapter 13 – Six Futures of Academic Libraries1
Nicola Mulder; Kim T. Gurwitz; Pedro Fernandes; Suresh Maslamoney; David Phillip Judge; Shaun Aron; Sumir Panji,medicine; open science; open data; alternative medicine; data science,2016,NA,F1000Research,10.7490/f1000research.1113216.1,"Distance-based, online Bioinformatics training in Africa - the H3ABioNet experience"
McKiernan Erin,engineering ethics; engineering; open science,2016,NA,NA,10.6084/m9.figshare.3503576.v3,Slides: How open science helps researchers succeed
Helga Nowotny,science policy; excellence; public relations; diplomacy; genetics; publishing; emerging technologies; open innovation; commercialization; open science; biology,2015,NA,EMBO Reports,10.15252/embr.201541546,The radical openness of science and innovation: Why uncertainty is inherent in the openness towards the future
José-Rodolfo Hernández-Carrión; Gregorio González-Alcaide; Javier Gómez-Ferri; Francisco-Javier Hernández-San Miguel,open science; dissemination; publishing; knowledge management; engineering management; engineering; open data,2017,NA,F1000Research,10.7490/f1000research.1114955.1,Scientific collaboration: new challenges for university libraries
Beatriz Barros; Richard Walker; Konrad Neumann; Ricardo Conejo; Martin Telefont,text mining; computer science; variables; open data; publishing; open science; social psychology; prestige; alternative medicine,2015,NA,F1000Research,10.12688/f1000research.6012.2,"Personal attributes of authors and reviewers, social bias and the outcomes of peer review: a case study."
Megan Davis; Amber Sherman; Margie Ruppel; Michelle Armstrong,open data; open science; political science; knowledge management; data management; engineering management,2016,NA,NA,10.18122/B24K5M,Albertsons Library Data Management Strategic Agenda
Caterina Caracciolo; Keizer Johannes,database; open data; open science; semantics; software; biology; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1111433.1,The GACS project – semantics for Open Data
Beatriz Gil-Julia; Rafael Ballester-Arnal; Jesús Castro Calvo; María Dolores Gil-Llario; Cristina Juárez-Tamargo,medicine; open science; alternative medicine; open data; anesthesiology,2015,NA,F1000Research,10.7490/f1000research.1110813.1,A surprising finding related to cybersex and high risk sexual behaviors
Bernd Ritschel,open science; data science; geography; open data; data mining,2015,NA,NA,NA,Open Data and Open Science for better Research in the Geo and Space Domain
Βασιλική Β. Κουκουνίδου; Vasiliki (Sylvia) V. Koukounidou,library science; political science; public relations; open science,2017,NA,NA,NA,National Open Access policy: the Cyprus case
Chun-Chia Kung; Yu-Ya Hung; Daniel Lakens; 詹雅淇; Jason Yen; sam chan; Sau-Chin Chen; Pierina Cheung; Chia-Kai Yang,medicine; open science; engineering physics,2016,NA,NA,NA,Week 7: Open Science
Marta Teperek,open research; systems engineering; rdm; engineering; knowledge management; open science,2016,NA,NA,10.5281/zenodo.61514,Building a collaborative RDM community: tips and tricks
